Name,Sector,City,Address,Phone,Email,Lat-Long
Litolier Marble,Companies(Private),Morbi,"106, 10th Floor, Free Press House, Nariman Point, Mumbai 400021, MH",-66175931,",vishalmarbles@rediffmail.com,litoliermarble@gmail.com,info@litoliermarble.com,",
Krstal Impex Pvt Ltd (Asian Stones),Companies(Private),Morbi,"23, Ananda, MR 10 Intersection, Behind Malviya Petrol Pump, Ring Road Indore 452010, MP","+91-731-2556447, +91-9981142000","bk@asianstones.com,,VIJAY@WAGHESHWARIIMPEX.COM,parag@asianstones.com,",
Keerthi Industries Ltd,Companies(Private),Morbi,"Plot No 40, IDA, Balanagar, Hyderabad 500037, TS","+91-40-23078748, +91-40-23079998","xxxx@keerthiindustries.com,mktg.ed@keerthiindustries.com,,kbvmurthy@keerthiindustries.com,info@keerthiindustries.com,keerthiltd@gmail.com,general@keerthiindustries.com,kilinvestorservices@gmail.com,doej@keerthiindustries.com,",
HeidelbergCement India Ltd,Companies(Private),Morbi,"9th Floor, Tower C, Infinity, Towers DLF Cyber City, Phase 2, Gurgaon 122002, HR",-4503733,",anil.sharma@heidelbergcement.in,x3erajesh.relan@heidelbergcement.in,investors.mcl@mycem.in,last@heidelbergcement.in,rajesh.relan@heidelbergcement.in,",
Feather Touch Ceramics Pvt Ltd,Companies(Private),Morbi,"86, Adchini, Sri Aurbindo Marg, New Delhi 110017, DL","+91-11-26513420, +91-11-25888551",",mail@ndhco.com,sales@feathertouch.co.in,delhi@feathertouch.co.in,mail@feathertouch.co.in,",
Dev International,Companies(Private),Morbi,"15, Doctor Thottam, Kalapatti, Kurumbapalayam Road, Coimbatore 641048, TN",-2666289,",sales@lexuraceramic.com,parth@simpolo.net,",
Dakshin Exports,Companies(Private),Morbi,"20, Paul Vergees Street, Vettri Nagar, Chennai 600082, TN","+91-44-26711196, +91-44-26711197",",marketing@millenniumtiles.in,exports.bts@gmail.com,n@somanyceramics.com,marketing@somanyceramics.com,",
Cyber Ceramics,Companies(Private),Morbi,"8-A, National Highway, Makansar, Morbi 363642, GJ","+91-9925820717, +91-2822-997844844",",kartik.patgn@gmail.com,cyberceramics@gmail.com,",
Bhakti Industries Ltd,Companies(Private),Morbi,"18, Bluechip Complex, Near Fortune Tower, B/H Manubhai Tower, Sayajigunj, Vadodara 390005, GJ",-9890315891,",doshi_da@yahoo.co.in,x3eaccounts@sumilon.com,bhakti_ltd@yahoo.co.in,accounts@sumilon.com,dharmbhaktipolytex@gmail.com,thakkarhardik90@gmail.com,",
B G Exports,Companies(Private),Morbi,"185, Industrial Area, Jhotwara, Jaipur 302012, RJ","+91-141-2341921, +91-141-2341386",",ENVACARELABORATORY@GMAIL.COM,bagoosafood@yahoo.com,",
Anjani Portland Cement Ltd,Companies(Private),Morbi,"6-3-553, Unit No E3 & E4, 4th Floor Quena Square, Off Taj Deccan Road, Erramanzil, Hyderabad 500082, TS","+91-40-23353096, +91-40-23353106","secretarial@anjanicement.com,doe@anjanicement.com,einward.ris@karvy.com,,",
Sun Bird Seals & Plastics Pvt Ltd,Companies(Private),Morbi,"405, Kalpataru Plaza, Ram Baug, Off Chicholi Bunder Road, Malad West, Mumbai 400064, MH",-28880797,"sumitjhala72@gmail.com,HEMANTPATIDAR77@GMAIL.COM,sahay_ratan@rediffmail.com,karanjain.2007@rediffmail.com,dharmendrasrathore@yahoo.com,dharmendrasrathore@yahoo.com,sumitjhala72@gmail.com,HEMANTPATIDAR77@GMAIL.COM,sahay_ratan@rediffmail.com,karanjain.2007@rediffmail.com,dharmendrasrathore@yahoo.com,dharmendrasrathore@yahoo.com,",
