,Name,Sector,City,Address,Phone,Email,Lat-Long
52,Momai Global School,Schools,Mumbai,Opposite to Opp to McDonalds Mira Road East,9036688302.0,,
53,Podar Jumbo Kids,Schools,Mumbai,Opposite Natural Ice Cream Parlour and Sarvesh Hall Dombivli East,,,
54,Rejoice International School,Schools,Mumbai,Near Radheshyam Chowk Opposite Toyota Showroom Malad West,9845465967.0,,
55,Panchgani International High School and Junior College,Schools,Mumbai, Mumbai Central,,,
56,Delhi World Public School,Schools,Mumbai,Opposite to Punam Tower Nerul,9972211283.0,,
57,God's Angels English School,Schools,Mumbai,Opp Cafe Alif Or Behind Hafizi House Jogeshwari West,8123869241.0,,
58,Hello Kids Pre School and Day Care Centre,Schools,Mumbai,Opposite Jankalyan Police Chowky Malad West,9845168988.0,,
59,Sau.Shakuntala Ramsheth Thakur School,Schools,Mumbai, Ulwe,8867846031.0,,
60,Futurz High School,Schools,Mumbai,Opposit Bharat Petrolium Mira Road East,,,
61,Saviors Global School,Schools,Mumbai,Near CNG Pump Kharghar,9972902989.0,,
62,St Marys Buds Blossom School,Schools,Mumbai,Near Pawar Public School Chandivali andheri East,9845443048.0,,
63,Jan Gan Man School & Vande Mataram Degree College,Schools,Mumbai,Near Old Dombivali Dombivli West,9845427813.0,,
64,D.g International School,Schools,Mumbai,Behind D Mart Kasarvadavali,9036656370.0,,
65,Deeksha Playschool & Child Care Centre,Schools,Mumbai,Adjacent to Union Bank Malad East,9845264547.0,,
66,Kennt Mein Bachpan School,Schools,Mumbai,Near Khadwali Railway Station Titwala,9845442837.0,,
67,Eden Academy (English Medium Islamic School),Schools,Mumbai,Next MSEDCL Building Sector 11 Nerul,8904242914.0,,
68,Vidya Niketan School and Junior College,Schools,Mumbai, Mumbai Central,9972900190.0,,
69,Bombay Cambridge School,Schools,Mumbai,Narpoli Near Shankar Dyeing Mill Opposite Torrent Power Bhiwandi City,8904179677.0,,
70,Children Academy Group Of Schools,Schools,Mumbai,Opposite Megha Hospital Bachani Nagar Malad East,,,
71,NES International School Mumbai,Schools,Mumbai,"Agrawal Rd, Opposite Sardar Pratap Singh Garden",,,
72,Oberoi International School,Schools,Mumbai,"1, Mohan Gokhale Rd, Western Express Hwy",,,
73,C.P Goenka International School,Schools,Mumbai,"Next to HVPS Banquets, Shantivan Rd, near Sammy Sosa",,,
74,Billabong High International School,Schools,Mumbai,"Post Office, 5, Apna Bazar Rd, near Azad Nagar",,,
75,Nes National Public School,Schools,Mumbai,"80, Bal Rajeshwar Marg",,,
76,Mainadevi Bajaj International School,Schools,Mumbai,"Sunder Nagar Chs Block-51, Sunder Nagar Chs, MBIS, RSET Campus, Swami Vivekananda Rd",,,
77,S E International School,Schools,Mumbai,"S E, International School, Rokadia Cross Lane, near Gokul Hotel",,,
78,RIMS International School and Junior College,Schools,Mumbai,"Windsor Grande Residences, RIMS, Shlok House, Next to Samartha Aangan, Near Walawalkar Garden Oshiwara, Off New Link Rd, Godrej Nature's Basket Lane, Close to Marks & Spencer",,,
79,ORCHIDS The International School - CBSE School in Mulund,Schools,Mumbai,"Mumbai, Maharashtra",,,
80,Smt. Sulochanadevi Singhania School,Schools,Mumbai,"Thane, Maharashtra",,,
81,Nahar International School,Schools,Mumbai,"Nahar`s Amrit Shakti Road, DP Rd Number 2",,,
82,Jamnabai Narsee International School,Schools,Mumbai,"Narsee Monjee Bhavan 7, N S Road No. 7",,,
83,Top Schools in mumbai/maharastra Kids House,Schools,Mumbai,"Kora kendra rd ,near Soma Tower,Borivali west,Chikowadi, Eurokids chikowadi gulmohar society,bunglow 22",,,
84,Singapore International School,Schools,Mumbai,"On National Highway No-8, Post, near Dahisar Toll Plaza, next to Aaradhya Highpark",,,
85,Next School,Schools,Mumbai,"Near, Park Road, Off, Devidayal Rd",,,
86,ORCHIDS The International School in Kurla,Schools,Mumbai,"Railway Station, SG Barve Marg, near Kurla West",,,
87,"Bombay Scottish School, Powai",Schools,Mumbai,"House, Chandivali Farm Rd",,,
88,Bombay Cambridge International School,Schools,Mumbai,"Guru Rabindranath Tagore Marg, off Sahar Road",,,
89,American School of Bombay,Schools,Mumbai,"SF2, G Block, Bandra-Kurla Complex Road, Bandra East",,,
90,"VIBGYOR High, Goregaon | CISCE & CAIE School",Schools,Mumbai,"Motilal Nagar - 1, Srirang Sabde Marg, Off Link Road",,,
91,American School of Bombay (ASB),Schools,Mumbai,"2/Tower, Commercial, 4, Kirol Rd",,,
92,Lilavatibai Podar high school,Schools,Mumbai,"192, CST Road",,,
93,Kohinoor International School,Schools,Mumbai,"3VGP+7JG, Kohinoor City, Kirol Road, Off LBS Road, Kurla West",,,
94,Mumbai Public School,Schools,Mumbai,"3V9H+2CG, Brahmanwadi",,,
95,Sheth Ishwardas Bhatia High School,Schools,Mumbai,3VMJ+P2H,,,
96,Michael Primary School,Schools,Mumbai,"3VJM+63H, New Hall Road",,,
97,Michael High School,Schools,Mumbai,"Plot No. 249/8, Lal Bahadur Shastri Marg, Opposite State Bank of India",,,
98,Mumbai Utkal English High School,Schools,Mumbai,"3VMQ+CJJ, Naupada lane, l.b.s., Lal Bahadur Shastri Marg, Kurla West, behind Naaz Hotel Family Restaurant",,,
99,Dhirubhai Ambani International School,Schools,Mumbai,"g block, 46, Trident Road",,,
100,School,Schools,Mumbai,"Al- Shams Apartment, New Hall Road",,,
101,Daffodils English Medium High School,Schools,Mumbai,New Mill Rd,,,
102,"Holy Cross High School, Kurla",Schools,Mumbai,"Main Building, Fr. Peter Pereira Road, opposite Kohinoor City Mall",,,
103,narayana school,Schools,Mumbai,"Mumbai, Maharashtra",,,
104,D A V Preprimary School,Schools,Mumbai,"Plot 267/268, Sect 10, Panvel, Panvel",,,
105,Karachi high school,Schools,Mumbai,3VMJ+X29,,,
106,Ramesh Sippy Academy of Cinema and Entertainment (RSACE),Schools,Mumbai,"Ramesh Sippy Academy of Cinema and Entertainment (RSACE, next to GICED Building",,,
107,"KIDZ KINGDOM - PLAYSCHOOL IN CHEMBUR, MUMBAI",Schools,Mumbai,"L 14/1 Tilak Vrindavan housing society, opp R.S Mani store,, Tilak nagar, Chembur",,,
108,Little Buds Nursery,Schools,Mumbai,"B-12, Tilak Nagar Railway Station Rd",,,
109,Podar Jumbo Kids Preschool,Schools,Mumbai,"60/D Akbar Mansion, Bank of Hyderabad lane, Santacruz East",,,
110,"KLAY Kalina, East Mumbai - Centre for Child Development and Care",Schools,Mumbai,"First Floor, Manek Plaza, CST Road, opp. Central Plaza",,,
111,"EuroKids Preschool in Ghatkopar East, Mumbai",Schools,Mumbai,"Shop No.1 and 2, Gagangiri CHS Ltd Next to Orbit Tower, near SUDHA PARK",,,
112,"edukidz International, Tilak Nagar",Schools,Mumbai,"Noble Medicals Tilak Nagar, Building number 13-14, Opp",,,
113,EuroKids Pre-School Mumbai-Vile Parle-EAST,Schools,Mumbai,"101, Yash Laxmi, Main Road, Subhash Rd",,,
114,Kohinoor Business School Mumbai / Kohinoor Management School,Schools,Mumbai,"Kohinoor Education Complex KOHINOOR CITY, Kirol Rd, off Lal Bahadur Shastri Marg",,,
115,Ramsheth Thakur Public School,Schools,Mumbai,Maharashtra,,,
116,Oxford Public school,Schools,Mumbai,3VGH+93R,,,
117,Trinity international school,Schools,Mumbai,"192, CST Road",,,
118,IES Primary Marathi Medium School,Schools,Mumbai,"Charkop, Maharashtra",,,
119,Saifee High School,Schools,Mumbai,"M I D C, Sector 16a, Uran M I D C",,,
120,Orion School,Schools,Mumbai,"No 1, Project Rd",,,
121,Xavier School,Schools,Mumbai,Maharashtra,,,
122,Swami Vivekanand Lp Primary School,Schools,Mumbai,"8, Santacruz – Chembur Link Rd",,,
123,Ascend,Schools,Mumbai,3V99+96H,,,
124,Telugu Medium Schools,Schools,Mumbai,"40, CST Road",,,
125,Genius Kids Pre Primary And Kenza Academic School,Schools,Mumbai,"No 200, AH Wadia Marg",,,
126,Atomic energy central school,Schools,Mumbai,"192, CST Road",,,
127,Asalpha Municipal School,Schools,Mumbai,3VWW+PJM,,,
128,"APCA - Academy of Pastry & Culinary Arts , Mumbai - School For Baking & Culinary Arts",Schools,Mumbai,"Marol Naka Metro Line 3 Station, A Wing, Ground & First Floor, Litolier Chambers, adjacent to Marol",,,
129,"Delhi Public School, Navi Mumbai",Schools,Mumbai,"2249+698, Palm Beach Rd, near NRI Complex",,,
130,VIBGYOR High School Kharghar | CBSE & ICSE School,Schools,Mumbai,Plot No. 35,,,
131,ORCHIDS The International School - CBSE School in Seawoods,Schools,Mumbai,"Plot no. 5, Post Office Nerul Node III",,,
132,Apeejay School - Nerul,Schools,Mumbai,"22PC+86H, Jain Mandir Rd",,,
133,Podar International School,Schools,Mumbai,"Plot Number 30, Palm Beach Rd, near HP Petrol Pump",,,
134,Don Bosco Nerul,Schools,Mumbai,"Don Bosco School, opposite D mart",,,
135,Vishwajyot High School & Preschool in Kharghar | Navi Mumbai,Schools,Mumbai,"Plot No -77, Vishwajyot High School",,,
136,Ryan International School - Nerul,Schools,Mumbai,"Plot No. 1/A, A, near Uran Road",,,
137,DAV Public School Nerul,Schools,Mumbai,"DAV PUBLIC SCHOOL, DAV PUBLIC SCHOOL NERUL, Plot No 34, Nerul, Sector-48, Seawoods, Late Sri Anil R Kanngaonkar Marg",,,
138,Indo Scots Global School - School in Navi Mumbai,Schools,Mumbai,"Plot No. 15, near Mansarovar Railway Station",,,
139,Delhi World Public School,Schools,Mumbai,"Plot no. 7A & 7B, Sector 12, Near, Palm Beach Rd",,,
140,Avalon Heights International School,Schools,Mumbai,"Navi Mumbai, Maharashtra",,,
141,D Y Patil International School,Schools,Mumbai,22VF+QXV,,,
142,Apeejay School - Kharghar,Schools,Mumbai,Apeejay School,,,
143,Amity International School,Schools,Mumbai,"Plot 81, opposite Mahavir Icon",,,
144,Terna ORCHIDS The International School - CBSE School in Koparkhairane,Schools,Mumbai,Plot No. 23,,,
145,St. Augustines High School,Schools,Mumbai,"Navi Mumbai, Maharashtra",,,
146,Ryan International School,Schools,Mumbai,"Plot No. 34, St Nirankari Marg",,,
147,ORCHIDS The International School - CBSE School in Vashi,Schools,Mumbai,"Plot No. 6A, Kopari, MAFCO Rd, beside Swami Vivekanand School",,,
148,Jaipuriar School,Schools,Mumbai,"12 , Sector : 18, PLOT NO.- 88, Jaipuriar School, Off, Palm Beach Service Road",,,
149,Cocoon Preschool,Schools,Mumbai,"Row House No 15 & 16, West",,,
150,National Urdu High School Taloja,Schools,Mumbai,"338P+R82, near Madni masjid",,,
151,EuroKids Pre-School Navi Mumbai - Taloja 2,Schools,Mumbai,"Kalpavruksha Valley, Shop 1, 2, 3, 4 Plot 93",,,
152,Edu tech school,Schools,Mumbai,Edu Tech School Building Plot No.37,,,
153,New City Montessori,Schools,Mumbai,"D-009, Mayuresh Row House, Plot No: 137-146,, Sector 21, Nerul East",,,
154,"EuroKids Pre-School Sector-20, Best Kindergarten in Roadpali",Schools,Mumbai,"Shop No 5,6 & 7, Siddhivinayak Heights,, Plot No 47, Sector 20,, Roadpali, Panvel",,,
155,Pro Sancity Play School,Schools,Mumbai,"22GC+PFG, Ring Rd 4",,,
156,"Infinity Kids Preschool & Daycare - Kharghar, Sector 34",Schools,Mumbai,"Plot no 26, Siddhivinayak Darshan Chs, shop no 1,2",,,
157,My Chhota School Taloja 2,Schools,Mumbai,"Plot no 22, 23",,,
158,"Foundree Preschool & Daycare - Kharghar, Sector 8",Schools,Mumbai,"Row House D, 13/14, Vasundhara CHS, near Little world mall",,,
159,"EuroKids Preschool in Seawoods1, Navi Mumbai",Schools,Mumbai,Shop 1 - 8 Garden View CHS Plot 47,,,
160,Skills and Ability School,Schools,Mumbai,Plot No. 9,,,
161,Hello Kids - Tweety Preschool,Schools,Mumbai,"Abive archies gallery, Akarshan Apartment, FA-2, 1st Floor, near MTNL office",,,
162,NMMC School 112 karave,Schools,Mumbai,2296+W2M,,,
163,"EuroKids Pre-School Navi Mumbai-Ulwe Sector 17, Biggest preschool in entire ulwe",Schools,Mumbai,"Shop 1, 2, 3, 4 & 5, Shreeji Corner, school, opp. Ramsheth Thakur International Sports Complex",,,
164,Radcliffe Group of Schools - Ulwe | CBSE School in Ulwe,Schools,Mumbai,"Plot No 2, छत्रपती शिवाजी महाराज मार्ग, opp. to Siddhivinayak Utopia, Near Bamandongri Railway Station",,,
165,Lily Candies School,Schools,Mumbai,"Shop No-19,plot No-44, Sai Aangan",,,
166,"Quack Quack Pre-school, Daycare & Activity Center",Schools,Mumbai,"CHS LTD, Row House, 8, Park Ave Rd",,,
167,"Mindseed Preschool & Daycare - Kamothe, Sector 7",Schools,Mumbai,"Shop No 39/40, Sheetal Dhara CHS, Plot No 28",,,
168,"Mindseed Preschool & Daycare - Kamothe, Sector 35",Schools,Mumbai,"Plot 27, Shop No. 1 & 2, Neptune Paradise, near GEMS",,,
169,Mindseed Preschool & Daycare - Kalamboli,Schools,Mumbai,"Shop No. 1 - 6, Dimpy Origen. Sector -16, near Siddhivinayak Hospital",,,
170,Little Millennium Preschool & Daycare,Schools,Mumbai,Maharashtra,,,
171,Navi Mumbai Vidyalaya Vashi School,Schools,Mumbai,335F+VPG,,,
172,ORCHIDS The International School - CBSE School in Thane,Schools,Mumbai,"Cosmos Arcade, Azad Nagar, Opposite Brahmand Phase 4, Beside TMC Water Tank, Kolshet, Thane (West)",,,
173,"Little Flower High School, Thane",Schools,Mumbai,"6X86+XHR, Pokharan Rd Number 2, Near Blue Star Co.",,,
174,D.A.V. Public School,Schools,Mumbai,"Tulsidham Trinity Co-operative Housing Society, Plot No 31, Survey No. 157, Off, Ghodbunder Rd",,,
175,"TMC School No: 03, English Medium",Schools,Mumbai,"14, K Sankar Set Labadi Marg",,,
176,Vasant Vihar High School & Jr. College,Schools,Mumbai,Vasant Vihar High School & Jr College,,,
177,Saraswati Education Society’s High School & Junior College,Schools,Mumbai,"5XV9+P2Q, Panchpakadi, Dharamveer Nagar, Thane West, Thane",,,
178,SVPM's Sanskar Public School (SPS),Schools,Mumbai,Pokharan Rd Number 1,,,
179,C.P. Goenka International School,Schools,Mumbai,"Maharashtra State Highway 42, Junction, off Ghodbunder Road, near Ashapura Mandir",,,
180,St. John The Baptist High School and Jr. College,Schools,Mumbai,"5XWG+465, near Talao Pali",,,
181,Vidyaniketan English School,Schools,Mumbai,1,,,
182,Lok Puram Public School,Schools,Mumbai,"Smt. Gladys Alvares Road Off. 2nd Pokhran Road, Majiwade, Thane West",,,
183,Saraswati Vidyalaya High School and Junior College of Science,Schools,Mumbai,"Shop No 1, Shop No 1, Behind Central Jail, Rabodi - 1, near Saraswati School",,,
184,Smt. Sunitidevi Singhania school,Schools,Mumbai,"6X78+XX9, Pokharan Rd Number 2",,,
185,Chhatrapati Shivaji School,Schools,Mumbai,"12, Dharmaveer Anand Dhige Marg",,,
186,St . Xaviers English High School and junior college,Schools,Mumbai,"Rai Master Compound, Ghodbunder Road, Chitalsar, Manpada",,,
187,"Lodha World School, Thane",Schools,Mumbai,"Lodha Paradise Compound, Near Majiwade Flyover, Eastern Express Hwy",,,
188,Rainbow International School - Thane,Schools,Mumbai,"Cosmos Arcade Azad Nagar, opposite Brahmand Phase 4, beside TMC Water Tank",,,
189,Sankalp English School,Schools,Mumbai,6X44+85W,,,
190,A.K. Joshi High School,Schools,Mumbai,"Mahatma Phule Road, Off Gokhale Road, Ward No 1, Naupada",,,
191,"BSM वर्तकनगर पूर्व प्राथमिक कै.द.ल. मराठे प्राथमिक व वर्तकनगर माध्यमिक विद्यालय वर्तकनगर , ठाणे",Schools,Mumbai,6X76+FMX,,,
192,Shiv Samarth Vidyalay,Schools,Mumbai,"4, Ram Maruti Rd",,,
193,WEMA English School,Schools,Mumbai,"2, Kisan Nagar Rd",,,
194,Sarvodaya English High School,Schools,Mumbai,"Manpada, Azad Nagar, Church Road, Thane West",,,
195,Dnyanpeeth Vidyalaya,Schools,Mumbai,"Thane, Maharashtra",,,
196,Om Public School - Best School in Dombivli | CBSE School,Schools,Mumbai,"Cafe Nagar, Kalyan - Shilphata Rd, behind MUKTA RESIDENCY",,,
197,The Curious Minds,Schools,Mumbai,"Ground floor, Sarika Apartments, Vasudev Balwant Phadke Rd, near Bhakti Mandir",,,
198,Thane Municipal School 23,Schools,Mumbai,"03, Rd Number 16",,,
199,Fun n Learn Preschool & Nursery | Best Preschool in Vartak Nagar Thane,Schools,Mumbai,"1st Floor, Glorio Building, Puranik's Grand Central, next to Smt. Thirani School, opp. Sarla's Parlour",,,
200,TWINKLE STAR PRE-SCHOOL & DAY CARE - DAY CARE IN THANE,Schools,Mumbai,"6XQJ+P7J, BEHIND AZAD NAGER BUS STOP BRAHMAND NAKE, Kolshet Rd",,,
201,"The Reading Tree, Thane",Schools,Mumbai,"Thane, Maharashtra",,,
202,M.H Vidyalaya,Schools,Mumbai,"5XRG+599, Shivaji Path, Station Rd",,,
203,Bhagavati Vidyalaya,Schools,Mumbai,"5XQ9+MCJ, Chhatrapati Sambhaji Rd",,,
204,Euroschool,Schools,Mumbai,"400607, Ghodbunder Rd",,,
205,Bims Paradise English High School,Schools,Mumbai,"Ward No.3, Mithbandar Rd",,,
206,S.B.J. English high School,Schools,Mumbai,6XJH+PRP,,,
207,Child-in-You,Schools,Mumbai,"B/6 Aggarwal Estate, Next to Kidpop Activity Centre, Chitalsar",,,
208,Oxford English School,Schools,Mumbai,"5WRV+WW4, opposite TMC School No. 42",,,
209,Little Angels Playschool Nursery and Kindergarten,Schools,Mumbai,"134, Comrade Rajaram Vishnu Rawool Marg",,,
210,Gramin Shikshan Sanstha English Highschool And Junior College,Schools,Mumbai,"6X7M+272, Eastern Express Hwy",,,
211,Seven Square Academy,Schools,Mumbai,"Vihang Valley Cooperative Housing Society Wing-C4, VIHANG VALLEY CO-OPERATIVE HOUSING SOCIETY, Ghodbunder Rd, opposite Vihang Valley",,,
212,"Ryan International School, Thane",Schools,Mumbai,"COLLEGE, Ghodbunder Rd",,,
213,Sheth T.J . High School,Schools,Mumbai,"5XWH+HP2, Balwantrai Mehta Marg",,,
214,Vidya Prasarak's Vidyalaya Balkum & Jr College,Schools,Mumbai,"near, Balkum Road",,,
215,Thane Mahanagar Palika School,Schools,Mumbai,t.m.c school no. 15/36,,,
216,EuroSchool Balkum - CBSE School Admission Office,Schools,Mumbai,"Mumbai, Maharashtra",,,
217,Cambridge Montessori,Schools,Mumbai,Kolshet Rd,,,
218,Rainbow Preschool International - Hariniwas,Schools,Mumbai,"M.V.Apartment, Bhakti Mandir Road, Thane West, opposite Thanawala Garage",,,
219,"Podar Jumbo Kids Plus, Thane W",Schools,Mumbai,"First Floor, Row House 19/143, Opp. Kanchanganga Tower",,,
220,Dharamvir Aanand Dhighe Jidd Shala,Schools,Mumbai,"B-2, B-2, Tulsidham Rd",,,
221,Rainbow Preschool International - Aggarwal Arcade,Schools,Mumbai,"Aggarwal Arcade, Near, Khewra Cir Marg, near ACME Ozone",,,
222,KATTI BATTI Playgroup & Nursery,Schools,Mumbai,"22/2, Gharkul CHS Ltd, ESIC Road, Wagle Estate, Sant Dnyaneshwar Nagar",,,
223,Rhymes n Colours International Preschool,Schools,Mumbai,"Ground floor, Akanksha Gardens, Khewra Cir Marg, near Acme Ozone",,,
224,Sarvodaya Hindi School,Schools,Mumbai,6XPJ+QVC,,,
225,Cinema Street Film School | Best Film School in Mumbai | Acting School/Film School in Thane,Schools,Mumbai,"Kalpataru Industrial Estate, behind R Mall, next to SBJ English High School",,,
226,Vidya Niketan,Schools,Mumbai,No reviews,,,
227,V.N.S.Mandal English Medium School,Schools,Mumbai,50,,,
228,Aarna English School,Schools,Mumbai,"3, Snehbhand Society, Aai Mata Rd, near Mandir",,,
229,Bharatratna Indira Gandhi School,Schools,Mumbai,6X43+4P6,,,
230,Creative High School,Schools,Mumbai,"6X28+89V, Opp.Chandravadan Society,Near Eastern Express Highway",,,
231,Laldahabur,Schools,Mumbai,"6X67+648, Dharmveer Anand Dighe Saheb",,,
232,"B S Bane English School, Majiwade, Thane",Schools,Mumbai,"6XF9+P83, Swa Datta Mohite Marg",,,
233,Little Millennium - Preschool & Daycare Brahmand,Schools,Mumbai,,,,
234,Millennium Star Kids - Brahmand,Schools,Mumbai,"Kabra Society, nr. Anamitra",,,
235,"K D L Marathe Primary School, Vartak Nagar, Thane",Schools,Mumbai,"144, Vartak Nagar",,,
236,thane mahanagar palika school no 44,Schools,Mumbai,"6X76+C2F, Pokharan Rd Number 1",,,
237,Makoons Pre School - Naupada Thane,Schools,Mumbai,"Ratna deep CHS, Ghantali Cross Road, Near Municipal School no 19, Opp. Shushrusha Nursing Home, Vishnu Nagar",,,
238,ABC little Pre-school,Schools,Mumbai,"6X34+X59, Vasant Vihar Cooperative Housing Society, Ground Floor, Madrecha Rd, near Thakur College",,,
239,TMC School No. 13,Schools,Mumbai,"6X3C+J8F, Khopat Rd",,,
240,BRIO INTERNATIONAL SCHOOL,Schools,Mumbai,"B - 105, Wagbil Rd",,,
241,Little Flower Kindergartenii,Schools,Mumbai,Pokharan Rd Number 1,,,
242,marathi school,Schools,Mumbai,"6XXH+74X, Hiranandani Estate Rd",,,
243,"TMC School No: 54, Hindi Marathi Medium",Schools,Mumbai,"6XXG+H7V, Water Tank, Patlipada, Thane,",,,
244,Disney Preschool,Schools,Mumbai,"7X2H+7V6, H D koparkar Rd",,,
245,Kidzee Preschool & Day Care Centre Dhokali Thane,Schools,Mumbai,"Shop No-1, Hansraj compound Manorama Nagar Road, Dhokali Pada, opposite Shree Swami Krupa, Phase-2",,,
246,"Zilla Parishad School, Dongripada",Schools,Mumbai,"7X2C+G5M, Agvan",,,
247,Thane Muncipal Corpartion School Tmc School,Schools,Mumbai,,,,
248,Blossoms Pre School,Schools,Mumbai,"EVEREST WORLD TULIP, 145, Kolshet Rd",,,
249,Jhaveri Thanawala School for the Deaf,Schools,Mumbai,"Station Road, Kesarwadi, behind Kutirodyog Mandir",,,
250,Shubham Raj jr callege,Schools,Mumbai,6XXH+FR4,,,
251,Anand Vishwa Gurukul,Schools,Mumbai,"Thane, Maharashtra",,,
252,Dongripada shivsena shakha thane west,Schools,Mumbai,6XVJ+G9G,,,
253,My School ITALY | Manpada,Schools,Mumbai,"Odedra Villa, near Neelkanth Greens",,,
254,"EuroKids Preschool in Ghodbunder, Thane",Schools,Mumbai,"Shop 16 -17, Vinca 1, Cosmos Park, MH SH 42, opp. Suraj Water Park",,,
255,Kidzee,Schools,Mumbai,"7X6H+C4Q, Neopolis, Park Ave",,,
