,Name,Sector,City,Address,Phone,Email,Lat-Long
17,Dream To Fame,Companies(Private),Delhi,"56/10, Pushpanjali Apartments, Sector 10, Dwarka, New Delhi 110078, DL",+91-9810701669,,
18,Lotus Herbals Ltd,Companies(Private),Indore,"2, Forest Lane, Near Ghitorni Metro Station, Sultanpur, New Delhi 110030, DL",+91-11-26541600,,
19,Indore Colour Organics Ltd,Companies(Private),,"61, Chemical House, Jawahar Marg, Indore 452004, MP","+91-731-2467847, +91-731-2361171",,
20,Kolath & Co,Companies(Private),Bagalkot,"41, 3951-A, ORS Road, Kacheripady, Kochi 682018, KL","+91-484-2397447, +91-9846036863",,
21,Bagalkot Cement & Industries Ltd (BCIL-Kanoria Group),Companies(Private),,"1st Floor, Bagalkot Cement & Industries Limited, Bagalkot 578111, KA",+91-8354-220252,,
22,Technomine HR & Consulting,Companies(Private),Gurgaon,,,,
23,Bajaj Holographics India Pvt Ltd ( Bajaj ),Companies(Private),Surendranagar,"150, Sector-6, Manesar, Gurgaon 122050, HR",+91-124-4367148,,
24,Makson Machinery Pvt Ltd,Companies(Private),Mumbai,"3, Kumbharpara, Surendranagar 363002, GJ",+91-2752-221940,,
25,WATConsult,Companies(Private),Agra,"1076, Parijat House, 5th Floor, Manjrekar Lane, Off Dr. E Moses Road, Worli, Mumbai 400018, MH",+91-22-67099200,,
26,Upkar Prakashan & Pratiyogita Darpan,Companies(Private),Kolkata,"2/11-A, Pratiyogita Darpan, Swadeshi Bima Nagar, Agra 282002, UP","+91-562-4053333, +91-562-2530966",,
27,Gayetri Group,Companies(Private),Mumbai,"2, 6-E, NICCO House, Hare Street, Kolkata 700001, WB",+91-33-22489766,,
28,Lavino Kapur Cotton Pvt Ltd,Companies(Private),Kolkata,"121/122, Mittal Chamber, Nariman Point, Mumbai 400021, MH","+91-22-66325141, +91-22-25143437",,
29,Net Gully,Companies(Private),Noida,"386/1-A, Jodhpur Park, Kolkata 700068, WB",+91-9836397132,,
30,Sutraa Creations Pvt Ltd,Companies(Private),Bengaluru,"C-21, 2nd Floor, Sector 2, Noida 201301, UP","+91-120-4226258, +91-120-4222863",,
31,EM Shivamani Engineering Pvt Ltd,Companies(Private),Mumbai,"47-C, Bommasandra Industrial Area, Bengaluru 560099, KA",+91-9845002205,,
32,Jay Industries,Companies(Private),Mumbai,"48/1, Rocky Industrial Estate, I B Patel Road, Goregaon East, Mumbai 400063, MH",+91-22-26853246,,
33,Deloitte Touche Tohmatsu India Pvt Ltd,Companies(Private),Mumbai,"India Bulls, Finance Centre, Tower 3, 27th? 32nd Floor, Senapati Bapat Marg, Elphinstone Road West, Mumbai 400013, MH","+91-22-61854000, +91-22-61854400",,
34,Tata Consultancy Services Ltd,Companies(Private),Banga,"Banyan Park, Suren Rd, Gundavali, Andheri East, Mumbai, 400093, MH",+91-2267793838,,
35,Green Mobiles,Companies(Private),,"369, 13th Cross, 30th Main, 2nd Stage, Banashankari, Bangalore 560070, KA",+91-9900205511,,
36,NICE,Companies(Private),,,,,
37,Sreeleathers,Companies(Private),,,,,
38,"Kohinoor Handicrafts, Moradabad",Companies(Private),,"45, Thatera Street, Moradabad 244001, UP",+91-591-9719012,,
39,Persistent Systems Ltd,Companies(Private),Chennai,,,,
40,Rapid Care Transcriptions Pvt Ltd,Companies(Private),Nagar,"2, 21, 41, VLV Complex, Mount Road, Little Mount, Saidapet, Chennai 600015, TN",,,
41,Azico Pharmaceuticals Pvt Ltd,Companies(Private),Noida,"425, Door No 7-1-621/328, Sanjeeva Reddy Nagar, Hyderabad 500038, TS",,,
42,Sabs Exports,Companies(Private),Gandhinagar,"C-103, Sector 63, Noida 201301, UP",+91-120-4029999,,
43,Metro Electronics,Companies(Private),,"25, 109, Sector 24, Shrinagar Society, Gandhinagar 382024, GJ",+91-79-23288929,,
44,Bharat Gas,Companies(Private),,,,,
45,Alacriti Infosystems Pvt Ltd,Companies(Private),Gurgaon,"80, 84, 8, Melange Tower, Madhapur White Fields, Kondapur, Hyderabad 500032, TS",+91-40-42617000,,
46,Shadowfax Technologies Pvt Ltd,Companies(Private),Rohini,"M-47, Old DLF Colony, Sector 14, Gurgaon 122001, HR",+91-22-69403666,,
47,Chemline India Ltd,Companies(Private),Mumbai,"F-1, Sarda Chamber 1, Central Market Prashant Vihar, Rohini, New Delhi 110085, DL",+91-11-27555999,,
48,Success Manpower Services,Companies(Private),Mumbai,"13-F, Suchita Business Park, Near Station Road, Ghatkoper, Mumbai 400077, MH",+91-9768181111,,
49,Rak Ceramics India Pvt Ltd,Companies(Private),Navi Mumbai,"325, 1st & 3rd Floor, Dheeraj Heritage, SV Road, Santacruz West, Mumbai 400054, MH",+91-22-26605913,,
50,Swift Global Shipping & Logistics,Companies(Private),,"135/101, Madhav Apartment, Sector 50, New Nerul, Navi Mumbai 400706, MH","+91-22-27563312, +91-22-27563313",,
51,Gateway Techno Solutions,Companies(Private),Mumbai,,,,
52,Hempel Paints India Pvt Ltd,Companies(Private),Nagar,"801, 8th Floor, Vikas Center, C Gidwani Road, Chembur, Mumbai 400074, MH","+91-8046028972, +91-22-61392555",,
53,Tyche Industries Ltd,Companies(Private),Delhi,"C21/A, Road No 9, Film Nagar, Jubilee Hills, Hyderabad 500033, TS","+91-40-23541688, +91-40-23540733",,
54,Collegedunia Web Pvt Ltd,Companies(Private),Delhi,"A1/17, 1st Floor, Prashant Vihar, Sector 14, New Delhi 110085, DL",+91-11-45588657,,
55,GST Corporation Ltd,Companies(Private),Banga,"B-13, Okhla Phase 2, Okhla Industrial Area, New Delhi 110020, DL",+91-11-48323232,,
56,Urban Ladder,Companies(Private),Kolkata,"77, 4th Floor, Town Centre, Building, Off HAL Airport Road, West Wing, Yemalur, Bangalore 560037, KA",+91-80-67400200,,
57,Bandhan Bank Ltd,Companies(Private),Mumbai,"DN 32, Sector 5, Salt Lake City, Kolkata 700091, WB","1800-258-8181, +91-33-66090909, +91-33-66333333",,
58,LinkIntime India Pvt Ltd,Companies(Private),Chennai,"C-13, Pannalal Silk, Mills Compound, LBS Marg, Bhandup West, Mumbai 400078, MH","1800-220-878, +91-22-25963838, +91-22-25960320",,
59,Bhayani Plastic India Pvt Ltd,Companies(Private),,"P-33, EOU, The Vyasarpadi Co-Oporetion Industrial Estate, EH Road, Chennai 600039, TN","+91-44-25511228, +91-44-25520447",,
60,Pi Overseas,Companies(Private),Ambad,,,,
61,Hindustan Hardy Spicer Ltd,Companies(Private),Banga,"12-C, MIDC, Ambad Industrial Area, Nashik 422010, MH",+91-253-2382018,,
62,Jabbar Travels,Companies(Private),Ahmedabad,"19/3, TSP Road, Kalasipalyam, Bangalore 560002, KA",+91-80-26700156,,
63,Jindal Worldwide Ltd,Companies(Private),Nagar,"Jindal House, Opposite D Mart, IOC Petrol Pump Lane, Shivranjani, Ahmedabad 380015, GJ",+91-79-71001500,,
64,Associated Advertising Pvt Ltd,Companies(Private),Mumbai,"550/A-1, 92, Film Nagar, Jubilee Hills, Hyderabad 500034, TS","+91-40-23557235, +91-40-23551095",,
65,Aarti Industries Ltd,Companies(Private),Ahmedabad,"2nd Floor, Udyog Kshetra, Mulund Goregaon Link Road, Mulund West, Mumbai 400080, MH",+91-22-67976666,,
66,General Imsubs Pvt Ltd,Companies(Private),Ahmedabad,"3711-A, GIDC, Phase 4, Vatva, Ahmedabad 382445, GJ",+91-79-40085985,,
67,Silver Touch Technologies Ltd,Companies(Private),Banga,"Saffron Tower, 2nd Floor, Near Panchwati Circle, Panchwati, Ahmedabad 380015, GJ",+91-79-40022774,,
68,Redbus.in (Ibibo),Companies(Private),,"314/1, 3rd Main, 7th Cross, Domlur Layout, Bangalore 560071, KA","+91-80-30916625, +91-80-30038301",,
69,uFaber Edutech Pvt Ltd,Companies(Private),,,,,
70,Girija Welfare Association,Companies(Private),Delhi,,,,
71,RTC Restaurants India Ltd,Companies(Private),Noida,"703 & 705, Chiranjiv Tower 43, Nehru Place, New Delhi 110019, DL","+91-11-26447971, +91-11-26447972",,
72,UFlex Ltd,Companies(Private),Un,"A-108, Sector 4, Noida 201301, UP","+91-120-4012345, +91-120-3982121",,
73,Royal Migration Solutions,Companies(Private),,"312, Clover Bay Tower, Business Bay, Dubai, UAE 42700 Dubai, United Arab Emirates",+971-4436-5260,,
74,Aditi Technologies Pvt Ltd,Companies(Private),,,,,
75,GST Suvidha Kendra,Companies(Private),,,,,
76,Godrej & Boyce Manufacturing. Co. Ltd.,Companies(Private),,,,,
77,Peoples Prop Solution,Companies(Private),,,,,
78,Holiday Stationstores,Companies(Private),,,,,
79,Elegant Associates,Companies(Private),Navi Mumbai,"3, Perumpilly Building, Opposite Marajas College, Ground Stop, Ernakulam 682011, KL","+91-484-2350484, +91-484-3040318",,
80,Somatico Pharmacal Pvt Ltd,Companies(Private),,"C-469, MIDC, TTC Industrial Area, Pawane, Navi Mumbai 400705, MH",,,
81,Virupaksha Organics,Companies(Private),Banga,"B-4, IDA Industrial Area, Hyderabad 500037, TS",+91-40-23075816,,
82,Mysore Sales International Ltd (MSIL),Companies(Private),Navi Mumbai,"36, MSIL House, Cunningham Road, Bangalore 560052, KA",+91-80-22264021,,
83,Orange Foodstuff Equipment Pvt Ltd,Companies(Private),Bengaluru,"29, Kukreja Plaza, Below Hotel K-Star, Sector 11, CBD Belapur, Navi Mumbai 400614, MH",+91-22-41233660,,
84,Wipro Ltd,Companies(Private),,"Kaverappa Industrail Area, Stage 2, BTM Layout 2nd Stage, Bengaluru, 560076, KA",,,
85,Estuate Software Pvt Ltd,Companies(Private),,,,,
86,Shyam Advisory Ltd,Companies(Private),Delhi,"Shyam House, Near Ambika Park Society, Hanuman Madhi Chowk, Limda Chowk, Raiya Road, Rajkot 360007, GJ",+91-281-6455555,,
87,GlobalHunt India Pvt Ltd,Companies(Private),,"45-E, 6, Okhla, Phase 2, New Delhi 110020, DL",+91-11-46547700,,
88,XOR Solutions,Companies(Private),Delhi,,,,
89,Centre For Science And Environment,Companies(Private),,"41, Tughlakabad Institutional Area, New Delhi 110062, DL","+91-11-40616000, +91-11-29955124",,
90,Kendriya Vidyalaya Sangathan,Companies(Private),Bengaluru,,,,
91,Herbalife International India Pvt Ltd,Companies(Private),Mumbai,"14, Vaswani Wishire, Commissariat Road, Bengaluru 560025, KA",,,
92,Vanshik Clothing Pvt Ltd,Companies(Private),Delhi,"E-11/12, SV Road, Khira Nagar, Santacruz West, Mumbai 400054, MH",+91-22-26614632,,
93,SMC Global Securities Ltd,Companies(Private),,"11/6B, Shanti Chamber, 1st Floor, Main Pusa Road, New Delhi 110005, DL",+91-11-30111000,,
94,Tradebulls,Companies(Private),Delhi,,,,
95,National Minorities Development & Finance Corporation ( NMDFC ),Companies(Private),,"Core 1, 1st Floor, Scope Minar, Laxmi Nagar, New Delhi 110092, DL","+91-11-22441444, +91-11-22441442",,
96,Ocean Gateways,Companies(Private),Anta,,,,
97,Yash Engineering Industries,Companies(Private),Banga,"Opposite Bharat Gas Godown, GIDC, Antalia, Bilimora 396325, GJ",+91-9374961774,,
98,Capital Float,Companies(Private),,"222/14, 3rd Floor, 5th Main, Bellary Road, Sadashivnagar, Bangalore 560080, KA",+91-80-67683920,,
99,Comsys Advertising And Internet Marketing Pvt Ltd,Companies(Private),,"2nd Floor, T D Road, Kochi 682011, KL",+91-9895933339,,
100,Dewsoft Overseas Pvt Ltd,Companies(Private),Chennai,,,,
101,KaaShiv InfoTech,Companies(Private),Delhi,"16/1, Round Building, Near To Chennai Public School, Radial Colony, Anna Nagar, Chennai 600101, TN",+91-7667668009,,
102,Abhinav Immigration,Companies(Private),,"307/6, Devika Tower, 3rd Floor, Nehru Place, New Delhi 110019, DL",+91-8595338595,,
103,Mindteck India Ltd,Companies(Private),,,,,
104,Sony Entertainment Television,Companies(Private),,,,,
105,Fujitsu India Ltd,Companies(Private),Kishangarh,,,,
106,Agilyst Consulting Pvt Ltd,Companies(Private),Mumbai,"1-B, Rajiv Gandhi Chandigarh Technology Park, Kishangarh, 160101, CH","+91-172-4686666, +91-172-6633600",,
107,Ashapura Forwarders Pvt Ltd (Ashapura),Companies(Private),Pune,"705, CTS No 337/1, Sai Samartha, Deonar Village Road, Govandi East, Mumbai 400088, MH","+91-22-42292151, +91-22-42292157",,
108,Paranjape Schemes,Companies(Private),Ahmedabad,"PSC House, Dr.Ketkar Road, Off Prabhat Road, Pune-411 004",+91-9672559666,,
109,IBGrid,Companies(Private),,"63, Prakruti Bungalows, Sterling City,Bopal, Ahmedabad, Gujarat",,,
110,Goloka IT,Companies(Private),,,,,
111,Telesense Digital,Companies(Private),Delhi,,,,
112,Vedikar Software,Companies(Private),Indore,"3rd Floor, J-4-A Gali No.6 , Laxmi Nagar - 110092, New Delhi","+91-9334158076, +91-9110099122",,
113,VIP Home,Companies(Private),,"HB – 9, Babu Lalchand Chajlani Rd, Nalanda Parisar, Indore, Madhya Pradesh",+91-9406681963,,
114,Google Ads,Companies(Private),Zira,,,,
115,Rob Tech World,Companies(Private),,"402 4th Floor Trishla Little Peer Muchalla, Zirakpur, Punjab","+91-7876715398, +91-1792528234",,
116,Negocio Technologies,Companies(Private),,,,,
117,Excellence Technology,Companies(Private),,,,,
118,Ampersand Group,Companies(Private),Guwahati,,,,
119,J K Jain Buildtech India,Companies(Private),Surat,"H. No. 24, Nabin Chandra Boro Path, Katabari, PO/PS Garchuk, Guwahati 781035,AS","+91-9312841756, +91-9311841756",,
120,Alita Infotech,Companies(Private),,"330-335, The Galleria, Near Sanjeevkumar Auditorium, Opp. New RTO, Pal, Adajan, Surat - 395009, Gujarat",+91-9328232522,,
121,Envato Elements Pty Ltd,Companies(Private),Chennai,,,,
122,AbsMLM,Companies(Private),Teghra,"No. 5/3,1st Floor, 2nd Thiruvengadam Street, , Door No. 1/142, P.H.Road, Sivapootham, Vanagaram, Chennai 600095,TN",+91-9790033633,,
123,Meena Medico Agency,Companies(Private),Chennai,"Munger Ghat - Rashidpur Rd, Daniyalpur, Teghra 851133, Bihar",+91-9199802393,,
124,SVS Engineerings,Companies(Private),,"No 10/28 Thirupathi Kudai Road, Kalaivanar Nagar, Athipet Chennai 600058,TN","+91-9080522121, +91-9841075373",,
125,Dimax One,Companies(Private),,,,,
126,Indian Educational Services,Companies(Private),,,,,
127,Cliffguard Cyber Security,Companies(Private),Chennai,,,,
128,Otdp,Companies(Private),Un,"3c, Jamal Fazal Chambers, 26, Greams Road, Chennai,Tamil Nadu",+91-4442176630,,
129,Marketing Cafe,Companies(Private),,"Unit A1 - 506, BHARAT CITY, INDRA PRASTHA YOJANA, GHAZIABAD - 201003",+91-9717687648,,
130,Surya Masterbatches,Companies(Private),,+91-9810006430,,,
131,Modern Veer Rays Security Force,Companies(Private),,,,,
132,Swaraj,Companies(Private),,,,,
133,Digital Upshot,Companies(Private),,,,,
134,Webmite Technologies,Companies(Private),Jaipur,,,,
135,The Tax Heaven,Companies(Private),Ranchi,"F-14/15, Orbit Mall, Civil Lines, Jaipur-302006",+91-8209408748,,
136,Tripledots Software Services,Companies(Private),Ahmedabad,"Sharda Battery Ln, Kumhartoli, Piska More, Ratu Road, Ranchi, Jharkhand",+91-8797107721,,
137,N R Steels,Companies(Private),Mumbai,"Opp New R.V. Denim, B/H Ikra Education Narol-Sarkhej Highway, Shahwadi, Ahmedabad, Gujarat","+91-9824090109, +91-9824024295",,
138,Adarsh Stainless,Companies(Private),,"Moti Mansion Building, 5th Floor, Office No. 70, 5th Khetwadi Lane, Mumbai-400004","+91-9920787848 ,+91-2266581690",,
139,Iteshub Technologies,Companies(Private),Ahmedabad,"Plot No 38, Near Gita Girls School, Amin Road, Kurukshetra 136118, Haryana","+91-8607224466, +91-7015812890",,
140,Inlogix Infoway,Companies(Private),Mumbai,"C-329,Siddhivinayak Bussiness Tower, Near Kataria Automobiles, Makarba,Ahmedabad 380051,GJ",+91-9328530271,,
141,WNS Global Services,Companies(Private),Noida,"Plant No. 10/11, Gate No. 4, Godrej & Boyce Complex, Pirojshanagar, Vikhroli (West), Mumbai – 400 079",+91-2268262100,,
142,SKS Tech Solution,Companies(Private),Varanasi,"A 22, A Block, Sector 4, Noida 201301",,,
143,Amanya RA Softech,Companies(Private),,"SA 13/46 KM ASHOKA ENCLAVE, Sarnath, Varanasi - 221007, Uttar Pradesh",+91-9686391081,,
144,Himgiri Automobiles,Companies(Private),,,,,
145,Zonma Tech,Companies(Private),,,,,
146,Mckbytes Technologies,Companies(Private),,,,,
147,V2Soft,Companies(Private),,,,,
148,Greetcart Digital Agency,Companies(Private),Bengaluru,,,,
149,Futura Kitchen Sinks Ind,Companies(Private),,"2/2, Mandoth Mansion, 1st Main, BTS Main Rd, Lakkasandra Extension, Wilson Garden, Bengaluru 560030,KA",+91-482757575,,
150,Perfex Technologies,Companies(Private),,"3rd Floor, Akshaya Arcade, Plot no.5, Amar society, Madhapur, Hyderabad, Telangana 500033",+91-4066612999,,
151,Volza,Companies(Private),,,,,
152,MariApps Marine Solutions,Companies(Private),Pune,"MariApps House, Plot No A2-09, SmartCity Kochi SEZ, Kakkanad, Ernakulam, Kochi 682042,KL",+97-1559607218,,
153,Robocon CNC,Companies(Private),,"Sr. no.31/1 Khedekar Industrial Estate, Narhe Pune",+91-9823190181,,
154,Robocon Cnc,Companies(Private),,,,,
155,Evon Stone Ceramics,Companies(Private),,,,,
156,ZIIM,Companies(Private),Mumbai,"ring road i-146 2nd floor ,DSR Tower, Nehru Colony, Dehradun, Uttarakhand 248001, Dehra Dun, Uttarakhand",+91-08979521133,,
157,Business Mantra,Companies(Private),,"A - 104-105, Knox Plaza, Near Vibgyor School, Mindspace Malad West, Mumbai 400064,MH","+91-7043739901, +91-7043449901",,
158,Workfolic Enterprises,Companies(Private),Bela,"Office No. 1606, Tower-S-3, Rishabh Cloud-9, Sector-1, Vaishali, Ghaziabad, U.P",+91-8630851074,,
159,Alrite Infotech,Companies(Private),Noida,"1st floor, Padma Nivas, Second Cross Rd, Hindwadi, Belagavi 590011, Karnataka",+91-088824570,,
160,Think Straight,Companies(Private),Navi Mumbai,"Unit no. 1227 ,1228, Tower C in Alphathum, Sector 90, Noida, Uttar Pradesh",+91-9958159213,,
161,Spacebucks Advisory,Companies(Private),,"509, V Times Square, Sector 15, CBD Belapur,Navi Mumbai 400614,MH",+91-8793061753,,
162,EIBO Services,Companies(Private),Mohali,,,,
163,Swan Group,Companies(Private),,"Plot No. F-453, Phase-8 B, Industrial Area, SAS Nagar, Mohali",+91-8568035998,,
164,Opyra Infotech,Companies(Private),Bengaluru,,,,
165,Sabine Immigration,Companies(Private),Noida,"No. 756, 2nd Floor, Jayanagar 4th Block, Bengaluru 560011,KA",+91-9740245941,,
166,Cloudmonte Technologies,Companies(Private),,"C-31 2nd Floor, C Block, Sector 6, Noida 201301,UP",+91-9310338284,,
167,Rjs Digi,Companies(Private),,,,,
168,Anubhav Advertiser,Companies(Private),,,,,
169,Shield AI Technologies,Companies(Private),,,,,
170,Coders Mind,Companies(Private),,,,,
171,Arti Electrical Consultant and License Contractor,Companies(Private),Mumbai,,,,
172,Intent Farm Digital Ads and SEO Agency,Companies(Private),,"Omkar Ananta, C206, General Arun Kumar Vaidya Marg, Laxmi Nagar, Municipal Colony, Goregaon, Mumbai, Maharashtra",+91-9552219712,,
173,Landmark Homes,Companies(Private),Anand,+91-9256034567,,,
174,Vaishnavi Packers & Movers,Companies(Private),,"34, Tollygunge Circular Rd, near Anandamayee Kali Mandir, Buroshibtalla, New Alipore, Kolkata, West Bengal 700053",+91-8967154781,,
175,Online Ads Agency,Companies(Private),,,,,
176,Greemus Technologies,Companies(Private),Bengaluru,"Flat no 604 Manjeera Majestic Commerical Beside Manjeera Mall, Kukatpally Housing Board Colony, Kukatpally, Hyderabad 500072, Telangana",+91-4040156759,,
177,Neue Page Service,Companies(Private),Indi,"New No.1, Muneshwara Temple Nadugada, 1, 24th E Cross Rd, Ejipura, Bengaluru 560047, Karnataka",+91-8554349100,,
178,Digisocialmark,Companies(Private),Banga,"Tarnaka, Hyderabad, India",+91-6302159018,,
179,Vishwas Society for Mental Health,Companies(Private),,"203, “Suraj Plaza”, 2nd Floor 196/8, 8th ‘F’ Main, KEB Office Road 3rd Block Jayanagar, Bangalore 560011,KA","+91-6364320707, +91-6364420707",,
180,Manohar Bankers,Companies(Private),Un,,,,
181,Birla e-bike,Companies(Private),,"C/o Saboo Tor Pvt. Ltd. (Unit IV), Trilokpur Road, Kala Amb, Sirmaur 173030,HP",+91-9882060070,,
182,Truevisory Realty,Companies(Private),,,,,
183,Valueline,Companies(Private),Kota,,,,
184,Device Doctor India,Companies(Private),Noida,"42, Sukhdev, near Maharana Pratap Marriage Garden, Kota 324002,RJ",+91-8114471036,,
185,BM Digital Utilization,Companies(Private),,"B-41 , B Block . Office No. G-04 , Sector- 63 Noida 201301,UP","+91-75994 90885, +91-96673 71301",,
186,Glass Manufacturer,Companies(Private),,,,,
187,Hosting Home,Companies(Private),Banga,,,,
188,Cendrol Constructions,Companies(Private),Mumbai,"299-288, 3rd floor Outer Ring Rd, Jeewan Griha Colony, 2nd Phase, JP Nagar, Bangalore 560076,KA",+91-974-197-7477,,
189,Transdigital Technology Services,Companies(Private),,"Pranik Chambers, A-213, Saki Vihar Rd, Tunga, Ansa Industrial Estate, Nair Wadi, Asalpha, Mumbai 400072,MH",+91-9987638215,,
190,Designing Mafia,Companies(Private),Delhi,"G-62, Near Temple Govindpuram, 201013 Ghaziabad",+91-9818941798,,
191,Kapil Packaging,Companies(Private),,"Plot no. 40, Pocket-C, Sector-4, DSIIDC, Bawana Industrial Area, Delhi",+91-9899292292,,
192,DeveloperBox Innovations,Companies(Private),,,,,
193,Tomar Construction,Companies(Private),,,,,
194,Webesta Solutions,Companies(Private),,+91-6205488859,,,
195,TipTop Planet,Companies(Private),Roorkee,,,,
196,Jayna Technologies,Companies(Private),Ahmedabad,"S-11, Opp. BSNL Telephone Exchange, Near Rajasthani Boutique, Avas Vikas, Roorkee",+91-8791343936,,
197,Avid Brio,Companies(Private),,"Ahmedabad, Gujarat, India",+91-919-300-6224,,
198,Physics Wallah,Companies(Private),,,,,
199,Estrrado Technology Solutions,Companies(Private),Delhi,"ACE 07, 3rd Floor, CDAC Building, Technopark Campus Trivandrum – 695581, Kerala",+91-977840817,,
200,Giec Global,Companies(Private),,"1510A, 3rd Floor, Street No. 1, South Extension I, Wazir Nagar, New Delhi, Delhi",+91-8287070528,,
201,Webtech Core,Companies(Private),Noida,+91-9110170824,,,
202,24Bit System,Companies(Private),Delhi,"Shop No 4, 1st Floor,Sector 27 Noida",+91-7840002466,,
203,Brand Liaison India,Companies(Private),,"110, Sharma Complex A-2, Guru Nanak Pura, Laxmi Nagar Delhi 110092, DL","+91-8130615678, +91-9250056788, +91-9810363988, +91-1142686678",,
204,Analytical Technologies Limited,Companies(Private),,"67 & 68, Ravi Park Opp.Sainath park Vasna Road, Baroda 390015,GJ",+91-2652253620,,
205,Corefield Technologies,Companies(Private),Mumbai,,,,
206,Eviig,Companies(Private),,"Dahisar, Mumbai",+91-9082556032,,
207,Digitverse,Companies(Private),,,,,
208,Purple Pro Media,Companies(Private),Anand,,,,
209,Raghuram Pradeep Constructions (India),Companies(Private),Tirumala,"Raghuram Infrastructure (India) Private Limited, H.No: 8-1-305 & 306, Flat No: 601, Anand Silicon Chip,Toli Chowki, Hyderabad 500008,TL",+91-7070787979,,
210,Agacs Pvt Ltd,Companies(Private),Jaipur,"501, 5th Floor, Sai Tirumala Towers, Hyderguda – Basheerbagh Main Road, Hyderabad 500029,TL","+91-9505000900, +91-8801571290",,
211,Synergyooh,Companies(Private),,"94/148, Madhyam Marg, Mansarovar Sector 9, SFS, Mansarovar, Jaipur 302020,RJ",+91-9314072430,,
212,Xiimba Ecosystems,Companies(Private),,,,,
213,Digital Script,Companies(Private),Bengaluru,,,,
214,Alpha Sand,Companies(Private),,"Om Sri Annapoorneshwari Devi Complex, No. 2/A, 3rd floor, 6th main, MS Ramaiah Enclave Main Rd, Near IKEA Nagasandra, Nagasandra Post, Bengaluru 560073,KA",+91-6366828282,,
215,Penclusive,Companies(Private),Delhi,,,,
216,Web Climbers SEO,Companies(Private),Indi,"New Delhi 5/F, Caddie Commercial Tower, Aerocity, New Delhi, India",,,
217,Legal Responser,Companies(Private),Pune,"Gurugram, India",+91-8744908231,,
218,Coherent Market Insights,Companies(Private),,"203, 2nd Floor, Bremen Business Center, Aundh, Pune, Maharashtra",+91-8482850837,,
219,Netfosys Global,Companies(Private),,,,,
220,SymphonyAI,Companies(Private),Indi,,,,
221,Cheapohosting,Companies(Private),Mumbai,"aipur, Rajasthan, India",+91-7976232195,,
222,Zealotech,Companies(Private),Nagar,"301, Genesis Office, 3rd Floor, Panchasheel Nagar, Mumbai Naka, Nashik 422002, MH",+91-253- 4037442,,
223,Yuvatha Ngo,Companies(Private),Chennai,"1-7-139/72/A-1, SRK Nagar, Golconda Cross Roads, Musheerabad, Hyderabad 500020, TS",+91-9704111841,,
224,Yein Udaan,Companies(Private),Mumbai,"8-B/53, Wellingdon Estate, Commander In Chief Road, Egmore, Chennai 600008, TN",+91-9962281019,,
225,VPRP and Co,Companies(Private),Delhi,"B-013, Western Edge-II, Borivali East, Mumbai 400066, MH","+91-22-65074041, +91-9326367265",,
226,VJM and Associates,Companies(Private),Mumbai,"44, Regal Building, Backary Portion, 2nd Floor, New Delhi 110001, DL","+91-9891576441, +91-9213397070, +91-9911887030",,
227,Vijay R Singh and Co,Companies(Private),Mumbai,"5-B, Savitri Sadan, Sharma Compound, Opposite Abhyudya Bank, Old Nagardas Road, Andheri East, Mumbai 400069, MH","+91-22-28389228, +91-7700007801, +91-7718904090, +91-7900179494",,
