,Name,Sector,City,Address,Phone,Email,Lat-Long
13286,The Royal Fitness Club - Jalgaon,Gym,Jalgaon,"Upkhed, Jalgaon 424119, MH",+91-8888992230,,
13287,The Mp Studio - Jalgaon,Gym,Jalgaon,"46, Salar Nagar, Tambapura, Jalgaon 425001, MH",,,
13288,The Goldy'S Fitness - Jalgaon,Gym,Jalgaon,"7, Mahaveer Colony Park, Mahavir Nagar, Jalgaon 425107, MH",,,
13289,The Fitness Code - Jalgaon,Gym,Jalgaon,"Wisdom House, Behind Venkatesh Temple, Jalgaon 425002, MH",+91-9890088107,,
13290,Tapaswi Maroti Gym - Jalgaon,Gym,Jalgaon,"Near Tapaswi Maroti Mandir, Patil Gadhi Road, Jalgaon 425107, MH",,,
13291,TALWALKARS GYM - Jalgaon,Gym,Jalgaon,"324/2, 3rd Floor, Near Bus Stand In Front Of SP Office No 2, Jilhapeth, Jalgaon 425001, MH",,,
13292,Swarajay Group Hingona - Jalgaon,Gym,Jalgaon,"Majare Hingone, Jalgaon 425108, MH",,,
13293,Sohane Gym - Jalgaon,Gym,Jalgaon,"28/13/1-2, Ramrath, Near Bhavani Temple, Pimprala Road, Vidyanagar, Jalgaon 425001, MH",+91-9422634591,,
13294,Shri Sai Bajarang Gym - Jalgaon,Gym,Jalgaon,"93, Ekvira Bhavan, Near Milk Federation, Shivaji Nagar, Jalgaon 425001, MH",+91-9422780451,,
13295,Shri Chatrapati Shivaji Vyayam Shala - Jalgaon,Gym,Jalgaon,"Sane Nagar, Kacheri Road, Amalner, Jalgaon 425401, MH",+91-9115572340,,
13296,Shree Dance Studio and Fitness Club - Jalgaon,Gym,Jalgaon,"Datta Chaitanya Nagar, Pachora Road, Jalgaon 424206, MH",+91-6384454887,,
13297,Seven Health Club - Jalgaon,Gym,Jalgaon,"Ramdev Plaza, Pimprala Road, Bhikamchand Jain Nagar, Jalgaon 425001, MH",+91-6384465284,,
13298,Sardar Vallabhbhai Patel Gymnasium - Jalgaon,Gym,Jalgaon,"Khedi, Jalgaon 425002, MH",,,
13299,Sardar Body Maker - Jalgaon,Gym,Jalgaon,"Pachora, Jalgaon 424201, MH",+91-6384465861,,
13300,Santaji Fitness Point - Jalgaon,Gym,Jalgaon,"Bhusawal Road, Garkhede, Jalgaon 424206, MH",+91-9115567895,,
13301,Sanjeevani Gymnasium - Jalgaon,Gym,Jalgaon,"Raver, Jalgaon 425508, MH",+91-6384432509,,
13302,Sandeep Gopal Club - Jalgaon,Gym,Jalgaon,"Kolhe, Jalgaon 424203, MH",+91-6384452953,,
13303,Sakharam Binder House - Jalgaon,Gym,Jalgaon,"Badarkhe, Jalgaon 424104, MH",,,
13304,Sai Boss Gym - Jalgaon,Gym,Jalgaon,"Shani Nagar, Paldhi, Jalgaon 425103, MH",+91-6384447669,,
13305,Sac Gym The Fitness Factory - Jalgaon,Gym,Jalgaon,"Shobharam Heights, Opposite Talathi Office, Pimprala, Jalgaon 425001, MH",,,
13306,Rudra The Fitness Factory - Jalgaon,Gym,Jalgaon,"Gitan Apartment, Chaufuli Chowk, Chandu Anna Nagar, Jalgaon 425001, MH",,,
13307,Rss Prabhat Shakha - Jalgaon,Gym,Jalgaon,"100 Feet Road, Shiv Colony, Jalgaon 425001, MH",,,
13308,Royal Fitness - Jalgaon,Gym,Jalgaon,"139/2-B/41, Near Chaitanya Mahadev Mandir, Harivitthal Nagar, Jalgaon 425001, MH",,,
13309,Rk Fitness Club - Jalgaon,Gym,Jalgaon,"Opposite Shakuntala School, Vidyut Colony, Prathamesh Park, Ramanand Nagar, Jalgaon 425001, MH",,,
13310,Real Steel Fitness - Jalgaon,Gym,Jalgaon,"Near Shambhaji Maharaj Chowk, Bhadgaon Road, Pachora, Jalgaon 424201, MH",,,
13311,R K Fitness World - Jalgaon,Gym,Jalgaon,"20, Pachora, Bhadgaonn Road, Vivekanand Nagar, Jalgaon 424201, MH",+91-9561300316,,
13312,Pradhan Bhavan - Jalgaon,Gym,Jalgaon,"Dasharath Nagar, Jalgaon 425001, MH",,,
13313,Pearls Point - Jalgaon,Gym,Jalgaon,"Jalgaon 425003, MH",,,
13314,Parashuram Mandir Gym - Jalgaon,Gym,Jalgaon,"Parashuramnagar, Chalisgaon, Jalgaon 424101, MH",,,
13315,Panditrao Baburao Bhole Gym - Jalgaon,Gym,Jalgaon,"Khadka, Jalgaon 425307, MH",,,
13316,New Star Gym - Jalgaon,Gym,Jalgaon,"Supreme Colony, Jalgaon 425003, MH",,,
13317,New Life Health & Fitness - Jalgaon,Gym,Jalgaon,"4, Gajanan Chamber, Opposite MJ College, Jalgaon 425001, MH",+91-9860615979,,
13318,Narayan Baduge - Jalgaon,Gym,Jalgaon,"Sule, Jalgaon 425311, MH",,,
13319,Mordern Fitness Club - Jalgaon,Gym,Jalgaon,"Bharat Toll Kata Front, Nhavi, Jalgaon 425503, MH",,,
13320,Maruti Nandan Gym - Jalgaon,Gym,Jalgaon,"Mhasawad Road, Mhasawad, Jalgaon 425116, MH",+91-7419614413,,
13321,Mangesh Fitness Club - Jalgaon,Gym,Jalgaon,"186, Near Kotak Mahindra Bank, Aurangabad Ajanta Road, Jalgaon 425003, MH",+91-8087587338,,
13322,Lion's Fitness Club - Jalgaon,Gym,Jalgaon,"Kolhe Hils Road, Devendra Nagar, Jalgaon 425002, MH",+91-9175393111,,
13323,King Fitness Gym - Jalgaon,Gym,Jalgaon,"Jamner Road, Pachora, Jalgaon 424201, MH",+91-7276677767,,
13324,Kesari Gym - Jalgaon,Gym,Jalgaon,"Near Shivaji Maharaj Statue, Main Road, Dharangaon, Rotwad, Jalgaon 425105, MH",+91-8806545707,,
13325,Jolly Gym - Jalgaon,Gym,Jalgaon,"186, Neri, Jalgaon 425003, MH",,,
13326,Jawai Nagar Bambhori - Jalgaon,Gym,Jalgaon,"Jawai Nagar, Chandsar, Bambhori, Jalgaon 425002, MH",,,
13327,Jaanta Raja Gym - Jalgaon,Gym,Jalgaon,"9-A, Mahabal Road, Ramdas Colony, Jai Nagar, Jalgaon 425001, MH",,,
13328,Ishwar koli GYM - Jalgaon,Gym,Jalgaon,"Adgaon, Chopda 425107, MH",,,
13329,Igym Fitness Center - Jalgaon,Gym,Jalgaon,"Hinglaj Colony, Onkaro Jadhav Nagar, Malshiras Mhaswad Road, Erandol, Jalgaon 425109, MH",,,
13330,Ifat Fitness Centre - Jalgaon,Gym,Jalgaon,"Salar Nagar, Devidas Colony, Jalgaon 425001, MH",,,
13331,Icon Fitness Club - Jalgaon,Gym,Jalgaon,"Near Kia Showroom, Police Colony Stop, Aurangabad Highway, Jalgaon 425001, MH",,,
13332,Heropanti Group - Jalgaon,Gym,Jalgaon,"Khedi, Kadholi, Jalgaon 425103, MH",,,
13333,Healthy Lifestyle - Jalgaon,Gym,Jalgaon,"4, Gajanan Chamber, Opposite MJ College, Jalgaon 425001, MH",+91-9860615979,,
13334,Gym Hall - Jalgaon,Gym,Jalgaon,"1-L, Yawal Road, Faizpur, Jalgaon 425503, MH",,,
13335,Gold's Gym - Jalgaon,Gym,Jalgaon,"490/4/58, Shanti Arcade, MJ College Road, Ramdas Colony, Jalgaon 425001, MH",+91-6384476884,,
13336,Fitness Zone - Jalgaon,Gym,Jalgaon,"Balaji Nagar, Parola, Jalgaon 425111, MH",+91-8788892185,,
13337,Fitness First - Jalgaon,Gym,Jalgaon,"10, Shree Plaza, A Wing, Bhusawal Road, Jalgaon 425001, MH",+91-6384437445,,
13338,F F Fitness Factory - Jalgaon,Gym,Jalgaon,"Shri Ram Housing Society, Ganaraya Vihar, Bhusawal, Kanhala Road, Pachora, Jalgaon 424201, MH",+91-9115599160,,
13339,Eagle Gym - Jalgaon,Gym,Jalgaon,,,,
13340,Dhadi Tapa - Jalgaon,Gym,Jalgaon,"Lonje, Jalgaon 424119, MH",+91-6384494354,,
13341,Deshmukh Gym - Jalgaon,Gym,Jalgaon,"Devidas Colony, Jalgaon 425001, MH",,,
13342,Conqueror Fitness - Jalgaon,Gym,Jalgaon,"Madhuvimal Plaza, 2nd Floor, Opposite Dadawadi Temple, Near Dalchini Hotel, Dadawadi, Jalgaon 425001, MH",,,
13343,Chatrapti Fitness Club - Jalgaon,Gym,Jalgaon,"Shirsoli, Jalgaon 425002, MH",,,
13344,Brothers Health Club - Jalgaon,Gym,Jalgaon,"Jahardirwadi, Jai Babaji Chowk, Chalisgaon, Jalgaon 424101, MH",,,
13345,Body Power Fitness Club - Jalgaon,Gym,Jalgaon,"Hari Om Plaza, Near Thalner Darwaza, Nagalwadi Road, Nagalwadi, Chopda 425107, MH",+91-9403569347,,
13346,Body Engineers Gym - Jalgaon,Gym,Jalgaon,"Manraj Park, Pimprala, Vidya Nagar, Jalgaon 425001, MH",+91-9403569347,,
13347,Bhim Star Gym - Jalgaon,Gym,Jalgaon,"Purnad, Jalgaon 425306, MH",+91-9168949253,,
13348,Balram Vyayam Shala - Jalgaon,Gym,Jalgaon,"Wadi, Jalgaon 424201, MH",,,
13349,Bale Group - Jalgaon,Gym,Jalgaon,"Pimprala, Jalgaon 425002, MH",+91-6384464264,,
13350,Bajarang Fitness Club - Jalgaon,Gym,Jalgaon,"Laxmi Nagar, Faizpur, Jalgaon 425503, MH",,,
13351,Badarkhe Gym - Jalgaon,Gym,Jalgaon,"Badarkhe, Jalgaon 424104, MH",,,
13352,Avdhut vyam shala - Jalgaon,Gym,Jalgaon,"Bhavani Peth, Jalgaon 425003, MH",,,
13353,Ashoka Gym - Jalgaon,Gym,Jalgaon,"Near By National Highway, Shiv Colony, Jalgaon 425001, MH",,,
13354,Anil Kharche - Jalgaon,Gym,Jalgaon,"Yashwant Nagar, Jalgaon 425001, MH",,,
13355,Ak Fitness - Jalgaon,Gym,Jalgaon,"Yogeshwar Nagar, Old Midc, Jalgaon 425003, MH",,,
13356,Abs Fitness & Wellness Club - Jalgaon,Gym,Jalgaon,"Khandesh Mill Compound, 1st Floor, Khandesh Central, Nehru Chowk, Jalgaon 425001, MH",+91-9423187187,,
13357,Aavdhut Vayam Shala - Jalgaon,Gym,Jalgaon,"Navi Peth, Jalgaon 425001, MH",,,
13358,Aatif Fitnis Point - Jalgaon,Gym,Jalgaon,"Chalisgaon, Pimparkhede, Jalgaon 424101, MH",,,
13359,Aarfa Sk - Jalgaon,Gym,Jalgaon,"Supreme Colony, Jalgaon 425003, MH",,,
13360,Aakash Gym - Jalgaon,Gym,Jalgaon,"4, Muktainagar, Pimprala Road, Bhikamchand Jain Nagar, Jalgaon 425001, MH",,,
13361,Aakar Fitness Studio - Jalgaon,Gym,Jalgaon,"25, Opposite Ramdas Colony Ground, MJ College Road, Prabhat Colony, Jilha Peth, Jalgaon 425001, MH",+91-6384464855,,
13362,Aadhunik Vyayam Shala - Jalgaon,Gym,Jalgaon,"65, Chetna, Shivaji Chowk, Baba Saheb Ambedkar Road, Baliram Peth, Jalgaon 425001, MH",,,
13363,A. K. Nutrition - Jalgaon,Gym,Jalgaon,"114, Eidgah Complex, Ajintha Chowk, Neri Naka, Jalgaon 425001, MH",+91-7276742140,,
13364,Raj Fitness Club - Jalgaon,Gym,Jalgaon,"10, Gruhkul Housing Society, 1st Floor, Behind Kashinath Lodge, Jalgaon Midc, Jalgaon 425003, MH",,,
13365,Zumba Fitness Studio & Gym - Nagpur,Gym,Nagpur,"3rd Floor, Above HDFC, Chhatrapati Chowk, Nagpur 440015, MH",+91-9403780518,,
13366,Yadav's Fitness Factory Gym - Nagpur,Gym,Nagpur,"69, Near Petrol Pump, Rajapeth, Hudkeshwar Road, Mhalgi Nagar, Nagpur 440034, MH",+91-9325164160,,
13367,Universal Gym - Nagpur,Gym,Nagpur,"21/2, Shubhangi Society, Sailila Nivas, Near Balaji Temple, Besa, Nagpur 440034, MH",+91-712-2777052,,
13368,Ultrafit Gym - Nagpur,Gym,Nagpur,"17, Mate Square, Behind Dominos, Madhav Nagar, Nagpur 440010, MH",+91-7744803819,,
13369,Transform Gym - Nagpur,Gym,Nagpur,"JP Emperio, Above Pizza Hut, Residency Road, Sadar Bazar, Nagpur 440001, MH",+91-8600400011,,
13370,Trans Fitness - Nagpur,Gym,Nagpur,"5, Near Federal Bank, East High Court Road, Ramdaspeth, Nagpur 440010, MH",+91-9860344777,,
13371,The Vyayam Shala & Zest Dance Fitness Center - Nagpur,Gym,Nagpur,"426, Opposite Ishwar Deshmukh College, Krida Square Road, Hanuman Nagar, Nagpur 440024, MH",+91-9527840309,,
13372,The Rock Gym - Nagpur,Gym,Nagpur,"Harihars Apartment, 1st Floor, Above State Bank Of India, Beltodi Road, Manish Nagar, Nagpur 440015, MH",+91-9021819018,,
13373,The Pulse Fitness - Nagpur,Gym,Nagpur,"9, Jagnade Square, Opposite Shahu Samaj Bhawan, Great Nag Road, Nandanvan Colony, Nagpur 440024, MH",+91-9923023017,,
13374,The Muscle House Gym - Nagpur,Gym,Nagpur,"1st Floor, Besides Gajanan Maharaj Gate, Zanda Chowk, Mahal, Nagpur 440032, MH",+91-9767611113,,
13375,The Fitness First Ladies Health Club - Nagpur,Gym,Nagpur,"16, Padma Niwas, Behind Government Medical College, Wanjari Nagar, Ajni, Nagpur 440003, MH",+91-9595529759,,
13376,The Fitness Aura - Nagpur,Gym,Nagpur,"12, Jawahar Society, 1st Floor, Near Bharat Petrol Pump, Gurudev Nagar, Nandanvan Colony, Nagpur 440024, MH",+91-9021407287,,
13377,Talwalkars Fitness Solution - Nagpur,Gym,Nagpur,"401/404, Milestone Building, Near Lokmat Square, Wardha Road, Ramdaspeth, Nagpur 440010, MH",+91-8552004100,,
13378,Surefit Wellness Center - Nagpur,Gym,Nagpur,"16, Santaji Society, Balpande Layout, Narendra Nagar, Nagpur 440015, MH",+91-9766153636,,
13379,Sunshine Wellness Centre - Nagpur,Gym,Nagpur,"65, Near Police Station, Kamal Chowk, Lashkari Bagh, Nagpur 440017, MH",+91-8045798959,,
13380,Subhash Fitness Town - Nagpur,Gym,Nagpur,"WCL Colony, Godhni, Nagpur 441501, MH",+91-9325625629,,
13381,Spl Fitness Hub - Nagpur,Gym,Nagpur,"Pioneer Green Valley, Behind Vayusena Nagar, Katol Road, Nagpur 440013, MH",+91-9766698739,,
13382,Solid Body Fitness Gym - Nagpur,Gym,Nagpur,"Jagdamba Apartment, 3rd Floor, Opposite Congress Bhawan, Chitnavis Park Ground, Mahal, Nagpur 440002, MH",+91-9890196031,,
13383,Shape Up Gym - Nagpur,Gym,Nagpur,"Near Swaminarayan Mandir, Sangharsh Nagar Chowk, Wathoda Ring Road, Wardhaman Nagar, Nagpur 440008, MH",+91-8055226666,,
13384,Shail Fitness - Nagpur,Gym,Nagpur,"244, Narayani House, 3rd Floor, Near Gadkari Office, Hill Road, Ramnagar, Nagpur 440010, MH",+91-9079916779,,
13385,SF Fitness Klub - Nagpur,Gym,Nagpur,"1111, Near Buddha Nagar Gurudwara, Aasi Nagar Zone, Kamptee Road, Ashok Nagar, Nagpur 440017, MH",+91-7620184019,,
13386,S N Abs Gym - Nagpur,Gym,Nagpur,"4, Opposite Navodaya Bank, Manish Nagar, Nagpur 440015, MH",+91-9075935192,,
13387,Rosetta Elite Club - Nagpur,Gym,Nagpur,"Rosetta Elite Building, Opposite FCI Godown, Prashant Nagar, Ajni, Nagpur 440003, MH",+91-9370019259,,
13388,Rock On The Power Gym - Nagpur,Gym,Nagpur,"Near Water Tank, Shaktimata Nagar, Second Gali, Kharbi Road, Raghuji Nagar, Nagpur 440009, MH",+91-7419863136,,
13389,Prime Fitness Gym - Nagpur,Gym,Nagpur,"Sai Plaza, Beside Old Maharashtra Emporium, Katol Road, Nagpur 440013, MH",+91-9890344442,,
13390,Pranalz Fitness Club - Nagpur,Gym,Nagpur,"Nara Cement Road, Jaripatka, Nagpur 440014, MH",+91-9922133411,,
13391,Pohankars Fitness Studios - Nagpur,Gym,Nagpur,"57, Near Hingna T Point, Dubey Layout, Government Press Society, Ring Road, Jaitala, Nagpur 440036, MH",+91-8308312111,,
13392,Planet Fit Womens Fitness Club - Nagpur,Gym,Nagpur,"116, Beside Keshav Hospital, Shri Nagar No 2, Manewada Road, Nagpur 440024, MH",+91-7666886961,,
13393,Peoples Gym - Nagpur,Gym,Nagpur,"96, Next To Spandan Diagnostics & Healthcare, E High Court Road, Ramdaspeth, Nagpur 440010, MH",+91-712-6639428,,
13394,Pb's Zumba Fitness Studio - Nagpur,Gym,Nagpur,"2nd Floor, Above Krishna Gifts, Jaripatka, Nagpur 440014, MH",+91-8208559481,,
13395,Parate's Fitness Club - Nagpur,Gym,Nagpur,"1/3, Parates Complex, Opposite Gulmohar Hall, Khamla Road, Indraprasth Layout, Khamla, Nagpur 440025, MH",+91-9552871003,,
13396,Out Raw Training Academy - Nagpur,Gym,Nagpur,"3rd Floor, Above Union Bank, West High Court Road, Gokulpeth, Nagpur 440010, MH",+91-8999496687,,
13397,Orange Fitness - Nagpur,Gym,Nagpur,"10, Ratan Nagar, Chindwara Road, Mankapur, Nagpur 440030, MH",+91-8329521579,,
13398,Oneabove Fitness - Nagpur,Gym,Nagpur,"4/1, JP Heights, Besides Rbi Officers Colony, Byramji Town, Gondvana Chowk, Rajnagar, Nagpur 440013, MH",+91-712-6642222,,
13399,O2 Oxygen Fitness Studio - Nagpur,Gym,Nagpur,"Natraj Tower, 6th Floor, Mahal Road, Mahal, Nagpur 440032, MH",+91-9209009792,,
13400,O2 Fitness - Nagpur,Gym,Nagpur,"16, Jai Sitaram Complex, Near New Era Hospital, Quetta Colony Road, Lakadganj, Nagpur 440008, MH",+91-9021565503,,
13401,Multifit - Nagpur,Gym,Nagpur,"Imperial Court, 3rd Floor, Near Children's Traffic Park, Rangole Marg, Dharampeth, Nagpur 440010, MH",+91-7419853676,,
13402,Millennium Health & Fitness - Nagpur,Gym,Nagpur,"8, Near Mokhare College, Lokseva Nagar, Nagpur 440022, MH",+91-712-6544666,,
13403,Marvel Fitness - Nagpur,Gym,Nagpur,"100, Near Water Tank, Laxmi Nagar, Nagpur 440022, MH",+91-9834007388,,
13404,Luckys Shape Up Zone For Ladies - Nagpur,Gym,Nagpur,"302, Vijay Arcade, 3rd Floor, AM Nagar Road, Shankar Nagar, Nagpur 440010, MH",+91-9860924344,,
13405,Lion Heart Combat Club - Nagpur,Gym,Nagpur,"67-68, Uco Bank Building, Shilpa Society, Above Uco Bank, Narendra Nagar, Railway Crossing Road, Somalwada, Nagpur 440015, MH",+91-8048068321,,
13406,La Slimming Centre - Nagpur,Gym,Nagpur,"135, Near Anil Golhar Hospital, Renuka Construction Company, Ramdaspeth, Nagpur 440010, MH",+91-7947285166,,
13407,Joggers Fitness Club - Nagpur,Gym,Nagpur,"10 & 11, 1st Floor, Near Old Post Office, Cement Road, Ayodhya Nagar, Nagpur 440024, MH",+91-8600074446,,
13408,Jd Fitness Studio - Nagpur,Gym,Nagpur,"4, Near SD Hospital, Nandanvan Main Road, Ganesh Nagar, Nagpur 440024, MH",+91-8975474321,,
13409,Inspire Gym - Nagpur,Gym,Nagpur,"118, Near Suyash Convent, Vaibhav Nagar, Narsala Road, Dighori, Nagpur 440024, MH",+91-9960748882,,
13410,Indian Gymkhana - Nagpur,Gym,Nagpur,"Dr. Munje Marg, Dhantoli, Nagpur 440012, MH",+91-8007723332,,
13411,Golus Fitness Club - Nagpur,Gym,Nagpur,"Near Anaa Sathe Ground, Bhandewadi Road, Pardi, Nagpur 440035, MH",+91-6384010614,,
13412,GK Fitness Club - Nagpur,Gym,Nagpur,"Piyush Apartment, Near Mauli Motors, Umred Road, Dighori, Nagpur 440034, MH",+91-8698486124,,
13413,Galaxy Fitness Club - Nagpur,Gym,Nagpur,"221, Laxmi Krupa, 3rd Floor, North Bazar Road, Gokulpeth, Nagpur 440010, MH",+91-9657103894,,
13414,Fitness United - Nagpur,Gym,Nagpur,"Govind AM Commercial Complex, 1st Floor, Above Zudio Showroom, Kadbi Chowk, Bezonbagh, Nagpur 440014, MH",+91-7947480937,,
13415,Fitness Revolution 2.0 - Nagpur,Gym,Nagpur,"Near Shivshankar Lawn, Mitra Vihar Nagar, Ring Road, Kharbi, Nagpur 440024, MH",+91-7947397176,,
13416,Fitness Headquarter Gym & Zumba - Nagpur,Gym,Nagpur,"Chandrabhaga Tel Anaj Bhandar, Infront Of Shikshak Sahakari Bank, Malghi Nagar Road, Hudkeswar Road, Nagpur 440024, MH",+91-9096887796,,
13417,Fitness Garage The Unique Gym - Nagpur,Gym,Nagpur,"186, Behind Gurunanak Bhavan, Kamal Talkies Road, Ashok Nagar, Nagpur 440017, MH",+91-8983116487,,
13418,Fitness Courtyard - Nagpur,Gym,Nagpur,"Banode Square, Near Patil Hospital, Mahal, Nagpur 440032, MH",+91-8888885509,,
13419,Fitness Club Gym - Nagpur,Gym,Nagpur,"14, Nit Swimming Pool, North Ambazari Road, Nagpur 440010, MH",+91-9115598631,,
13420,Fitness 24x7 Gym - Nagpur,Gym,Nagpur,"451/201, 2nd Foor, Above Babuji Restaurant, Medical Square, Nagpur 440024, MH",+91-6384468509,,
13421,Fitlife - Nagpur,Gym,Nagpur,"Aditya Building, Ajni Square, Near Hindustan Colony, Wardha Road, Nagpur 440015, MH",+91-8552004100,,
13422,Fit Me Gym & Zumba - Nagpur,Gym,Nagpur,"Mahadule Complex, 1st Floor, Opposite Sunil Hotel, Subhash Putla, Lakadganj, Nagpur 440008, MH",+91-7419857628,,
13423,Fit Flow - Nagpur,Gym,Nagpur,"4th Floor, Besides Lupin Diagnostics, Laxmi Nagar, Nagpur 440022, MH",+91-8010547261,,
13424,Fhive Fitness - Nagpur,Gym,Nagpur,"04, Shree Radhe Govind, 2nd Floor, Ringroad, Trimurti Nagar, Nagpur 440022, MH",+91-9145733453,,
13425,Feel The Burn - Nagpur,Gym,Nagpur,"Near Kamgar Kalyan Swimming Pool, Sakkardara, Nagpur 440024, MH",+91-8087749466,,
13426,Face and Figure Gym - Nagpur,Gym,Nagpur,"J-11, Beside Jeevan Jyoti Blood Bank, 8 Rasta Chowk, West High Court Road, Laxmi Nagar, Nagpur 440022, MH",+91-7947236464,,
13427,Face & Figure Ladies Gym - Nagpur,Gym,Nagpur,"J-11, Beside Jeevan Jyoti Blood Bank, 8 Rasta Chowk, West High Court Road, Laxmi Nagar, Nagpur 440022, MH",+91-7620967403,,
13428,Fab Fitness Center - Nagpur,Gym,Nagpur,"Bharucha Apartment, Above Crazy Bite Restaurant, Dhantoli, Nagpur 440012, MH",+91-7947444963,,
13429,Energetic Fitness - Nagpur,Gym,Nagpur,"1044, Shree Ganesh Complex, 3rd Floor, Near Sant Tukaram Chowk, Hudkeswar Road, Nagpur 440024, MH",+91-9823017367,,
13430,Embassy Fitness Club - Nagpur,Gym,Nagpur,"18, Near Jaripatka Police Station, Nara Road, Jaripatka, Nagpur 440014, MH",+91-9373289259,,
13431,Docs Fitness The Complete Gym - Nagpur,Gym,Nagpur,"Keshaw Dwar, Reshim Baug, Nagpur 440024, MH",+91-8045789488,,
13432,D Brother's Fitness & Helth Club - Nagpur,Gym,Nagpur,"Godavari Nagar, Talmale Layout, Butibori, Bori, Nagpur 441108, MH",+91-9115565363,,
13433,Combat Fitness Club - Nagpur,Gym,Nagpur,"151, Sethiya Square, Indira Gandhi Colony, Jaripatka, Nagpur 440014, MH",+91-9028656361,,
13434,C One Fitness Gym - Nagpur,Gym,Nagpur,"21/23-24, Pioneer Society, Near NMC Naka, Hingana Road, Nagpur 440016, MH",+91-9115569587,,
13435,Bluerock Fitness - Nagpur,Gym,Nagpur,"Super Pride Building, 2nd Floor, Near Magic Food Court, Ring Road, Jaripatka, Nagpur 440014, MH",+91-7947377706,,
13436,Black Box Fitness Studio - Nagpur,Gym,Nagpur,"202, Abhinav Sankul, Opposite Tanjore Restaurant, Abhyankar Nagar, Nagpur 440010, MH",+91-8668806214,,
13437,Barokar's Gym - Nagpur,Gym,Nagpur,"15, Sarojukiran, Bandhu Gruha Nirman Housing Society, Sambhaji Chowk, Ring Road, Sambhaji Nagar, Nagpur 440022, MH",+91-9373713452,,
13438,Avis Fitness Studio - Nagpur,Gym,Nagpur,"Ambedkar Square, JK Complex, 3rd & 4th Floor, Above Change Saloon, Wardhaman Nagar, Nagpur 440008, MH",+91-9370000888,,
13439,Aspire The Fitness Hub - Nagpur,Gym,Nagpur,"Opposite Smruti Sabhagruha, Shubhedar Layout, Sharda Chowk, Ayodhya Nagar, Nagpur 440024, MH",+91-9175764732,,
13440,Armor Fitness - Nagpur,Gym,Nagpur,"183, New Subhedar Layout, Ring Road, Hudkeswar Road, Ashirwad Nagar, Nagpur 440024, MH",+91-8983498082,,
