Name,Sector,City,Address,Phone,Email,Lat-Long
Prabhat Dairy Ltd (Corporate Office),Companies(Private),Thane,"4, Thane - Belapur Rd, TTC Industrial Area, MIDC Industrial Area, Turbhe, Navi Mumbai, Maharashtra 400703",,",investor@prabhat-india.in,cs@prabhatfresh.org,dipti.todkar@prabhat-india.in,einward.ris@karvy.com,uxxxj@prabhatdairy.in,","19.0494088,73.020524"
The Crown,Companies(Private),Thane,,,"force1care@gmail.com,,x3elist.india@list-group.com,atulpanvelkar07@gmail.com,info@lodhacrown.co,crowncorporation03@gmail.com,list.india@list-group.com,directorakhtarhussianshaikh@gmail.com,",
Space Cellular Private Limited.,Companies(Private),Thane,,,"kumarsarwar@gmail.com,,kumarsarwar@spacecellular.in,",
UtilizeCore India Private Limited,Companies(Private),Thane,"10th Floor. Office, Zion Apartment, Plot-273, 1001 to 1004, Sector 10, Kharghar, Navi Mumbai, Maharashtra 410210",,",info@utilizecore.com,","19.0368259,73.0753755"
mumbai office,Companies(Private),Thane,,,",info@ugamsolutions.com,",
Osjva Group,Companies(Private),Thane,"3rd Floor, Plot, 96, Sector 19 Rd, Sector-19, Kharghar, Navi Mumbai, Maharashtra 410210",097571 43184,",admin@osjvagroup.com,","19.049199,73.0759407"
The Cotton Corporation of India Ltd.,Companies(Private),Thane,,,",pxxxxxxk@cotcorp.gov,pxxxxxxk@cotcorp.gov.in,headoffice@cotcorp.com,l.k.gupta@cotcorp.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,sanjiv.chavan@jrsindia.com,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,x3esanjiv.chavan@jrsindia.com,",
"Regus - Supreme Business Park, Powai",Companies(Private),Thane,"5th floor, Wing 'B, Supreme Business Park, Supreme City Village Powai Unit no. B-501/A, Mumbai, Maharashtra 400076",022 6993 1600,,"19.1113219,72.9054612"
Business Information Systems,Companies(Private),Thane,"B11/101, Ghodbunder Rd, Vijay Park, Kasarvadavali, Thane West, Thane, Maharashtra 400615",091675 63676,",corp@dynodesoft.com,SABER.H.SAYYED@GMAIL.COM,EMAILinfo@megasoftinfo.comOpens,dynodecorp@gmail.com,debi.sarangi682@gmail.com,info@iisecurity.in,","19.2697355,72.9640135"
Maharashtra Belapur,Companies(Private),Thane,,,",info@privi.co.in,vinaysingh6363@gmail.com,marketing@amines.com,info@parveen.in,amines@mtnl.net.in,",
Bajaj Office,Companies(Private),Thane,,,"customerservice@bajajauto.co.in,,bagichelp@bajajallianz.co.in,x3ecustomerservice@bajajauto.co.in,legal@bajajelectricals.com,bhflwecare@bajajfinserv.in,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,Chandrashekhar.kotian@mol-log.com,x3eChandrashekhar.kotian@mol-log.com,",
SAMTROD SYSTEMS,Companies(Private),Thane,,,",pentacle.systems@gmail.com,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,Chandrashekhar.kotian@mol-log.com,x3eChandrashekhar.kotian@mol-log.com,",
Amaju Secure Sure Pvt Ltd.,Companies(Private),Thane,"Tulip Plaza CHS, Block G, Sector 13, Kharghar, Navi Mumbai, Maharashtra 410210",,"bamesh2009@gmail.com,,gautam@amajusecure.com,","19.0436358,73.0691734"
Spectrum Techno Office,Companies(Private),Thane,"3XCX+9WJ, Liberty Housing Society, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",,"accounts@spectrumworld.net,,info@specnt.com,","19.0709608,72.99718"
Home Solution,Companies(Private),Thane,,,",rinkeshgala94@gmail.com,RAKESHKV777@GMAIL.COM,krishnan.gg@gmail.com,",
ISO 9001 Software - MyEasyISO,Companies(Private),Thane,,,",kaushal@effivity.com,",
Regus - Mumbai Navi Mumbai Vashi,Companies(Private),Thane,"17 and 18, Platinum Techno Park, Bhagwan Mahaveer Road / Pranavanandji Marg Level 13, Sector 30, Vashi, Navi Mumbai, Mumbai, Maharashtra 400705",022 6121 4949,,"19.0656,72.9938251"
Aviyana Ventures Pvt. Ltd.,Companies(Private),Thane,"609, Parth Solitaire Commercial Complex, Plot No-2 Sector-9E Kalamboli, New Panvel East, Navi Mumbai, Maharashtra 410218",087791 02007,",bxx@aviyanajobs.com,d-j@aviyanajobs.com,aviyanaventures@gmail.com,office.ravindra@gmail.com,connect@aviyanaventures.com,","19.0393766,73.10003"
Registered Office,Companies(Private),Thane,,,",corporate@bsvgroup.com,sunil.lotke@indiainfoline.com,",
Greatermen India Kharghar Branch,Companies(Private),Thane,"Swarna Complex, Suite no.04,1st floor, Sector 7, Kharghar, Navi Mumbai, Maharashtra 410210",,",indochemindustries@yahoo.co.in,","19.0354902,73.0612349"
kautilya Wel Man and Fin Con,Companies(Private),Thane,,,",kautilyagennext@gmail.com,pkmrvatsyayan@gmail.com,",
Turbhe Office ERP CENTER,Companies(Private),Thane,"13-3, Turbhe Belapur Rd, MIDC Industrial Area, Sanpada, Navi Mumbai, Maharashtra 400706",,",tushar@kmsindia.in,sales@eresourceinfotech.com,","19.061557,73.0297967"
CIDCO CONCRETE PLANT,Companies(Private),Thane,"23VJ+RCH, Sector 15, Kharghar, Navi Mumbai, Maharashtra 410210",,",factory@omega-elevators.com,deepa@ultratech.in,bhatt.fibreways@gmail.com,shekhartamhane@ultratech.in,mktbom@omega-elevators.com,info.mumbai@chryso.com,info@bhattfrp.com,angshuman.roychoudhury@siemens.co,radhakrishnajha2020@gmail.com,","19.0445656,73.0785258"
Mahape office,Companies(Private),Thane,,,"t.trivedi@marcura.com,kumarc@netcoconverge.com,,",
ISHAAN ENTERPRISES,Companies(Private),Thane,,,",chansongroup@gmail.com,info@ishaangroup.com,accounts.vjnr@itpsco.in,",
Esditech Engineering company Private Limited,Companies(Private),Thane,,,",kaypiyes@gmail.com,esditechengineering385@gmail.com,",
Sohani Chemicals Private Limited,Companies(Private),Thane,,,"sanjaypatni2812@gmail.com,,hipurity@hipuritychem.co.in,aromaticandindustrialchemicals@rediffmail.com,",
AP Infra,Companies(Private),Thane,,,",support@infra.market,smcipl.co@gmail.com,smcipl@smcinfra.com,admin@peakinfra.com,x3esmcipl.acc10@gmail.com,smcipl.acc10@gmail.com,Krushiraj.infra@gmail.com,",
Aviyana Academy,Companies(Private),Thane,"Aviyana House-609, Parth Solitaire Commercial Complex, Plot No-2, Sector-9E, near D-Mart, Kalamboli, Navi Mumbai, Maharashtra 410218",087791 02007,",connect@aviyanaventures.com,","19.0435298,73.0753199"
Dev Office,Companies(Private),Thane,,,",company.secretaries@runwal.com,x3ecompany.secretaries@runwal.com,thanesales@hiranandani.net,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,Chandrashekhar.kotian@mol-log.com,x3eChandrashekhar.kotian@mol-log.com,",
Fleet Office,Companies(Private),Thane,"F-R-4, 4th Floor, Korum Mall Eastern Express Highway, Shahid Mangal Pandey Rd, Samata Nagar, Thane West, Maharashtra 400606",022 4897 7991,",corporate_fmmea@fleetship.com,maritasfleet@gmail.com,info@sinastamaritime.com,FLEET-IN.DEL-MANNING@fleetship.com,viral_ind1@rediffmail.com,","19.2035083,72.9621206"
Sriji Heights,Companies(Private),Thane,,,",Sarfaraz@gmail.com,madhavanganesan.indipals@gmail.com,info.retail@ambit.co,",
Regus - Mumbai Navi Mumbai Vashi,Companies(Private),Thane,"17 and 18, Platinum Techno Park, Bhagwan Mahaveer Road / Pranavanandji Marg Level 13, Sector 30, Vashi, Navi Mumbai, Mumbai, Maharashtra 400705",022 6121 4949,,"19.0656,72.9938251"
Business Information Systems,Companies(Private),Thane,"B11/101, Ghodbunder Rd, Vijay Park, Kasarvadavali, Thane West, Thane, Maharashtra 400615",091675 63676,",corp@dynodesoft.com,SABER.H.SAYYED@GMAIL.COM,EMAILinfo@megasoftinfo.comOpens,dynodecorp@gmail.com,debi.sarangi682@gmail.com,info@iisecurity.in,","19.2697355,72.9640135"
Maharashtra Belapur,Companies(Private),Thane,,,",info@privi.co.in,vinaysingh6363@gmail.com,marketing@amines.com,info@parveen.in,amines@mtnl.net.in,",
Bajaj Office,Companies(Private),Thane,,,"customerservice@bajajauto.co.in,,bagichelp@bajajallianz.co.in,x3ecustomerservice@bajajauto.co.in,legal@bajajelectricals.com,bhflwecare@bajajfinserv.in,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,Chandrashekhar.kotian@mol-log.com,x3eChandrashekhar.kotian@mol-log.com,",
SAMTROD SYSTEMS,Companies(Private),Thane,,,",pentacle.systems@gmail.com,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,Chandrashekhar.kotian@mol-log.com,x3eChandrashekhar.kotian@mol-log.com,",
Amaju Secure Sure Pvt Ltd.,Companies(Private),Thane,"Tulip Plaza CHS, Block G, Sector 13, Kharghar, Navi Mumbai, Maharashtra 410210",,"bamesh2009@gmail.com,,gautam@amajusecure.com,","19.0436358,73.0691734"
Spectrum Techno Office,Companies(Private),Thane,"3XCX+9WJ, Liberty Housing Society, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",,"accounts@spectrumworld.net,,info@specnt.com,","19.0709608,72.99718"
Home Solution,Companies(Private),Thane,,,",rinkeshgala94@gmail.com,RAKESHKV777@GMAIL.COM,krishnan.gg@gmail.com,",
ISO 9001 Software - MyEasyISO,Companies(Private),Thane,,,",kaushal@effivity.com,",
Regus - Mumbai Navi Mumbai Vashi,Companies(Private),Thane,"17 and 18, Platinum Techno Park, Bhagwan Mahaveer Road / Pranavanandji Marg Level 13, Sector 30, Vashi, Navi Mumbai, Mumbai, Maharashtra 400705",022 6121 4949,,"19.0656,72.9938251"
Business Information Systems,Companies(Private),Thane,"B11/101, Ghodbunder Rd, Vijay Park, Kasarvadavali, Thane West, Thane, Maharashtra 400615",091675 63676,",corp@dynodesoft.com,SABER.H.SAYYED@GMAIL.COM,EMAILinfo@megasoftinfo.comOpens,dynodecorp@gmail.com,debi.sarangi682@gmail.com,info@iisecurity.in,","19.2697355,72.9640135"
Maharashtra Belapur,Companies(Private),Thane,,,",info@privi.co.in,inquiry@prasolchem.com,vinaysingh6363@gmail.com,marketing@amines.com,info@parveen.in,amines@mtnl.net.in,",
Bajaj Office,Companies(Private),Thane,,,"customerservice@bajajauto.co.in,,bagichelp@bajajallianz.co.in,x3ecustomerservice@bajajauto.co.in,legal@bajajelectricals.com,bhflwecare@bajajfinserv.in,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,solomongaddam1994@gmail.com,x3eChandrashekhar.kotian@mol-log.com,Chandrashekhar.kotian@mol-log.com,",
SAMTROD SYSTEMS,Companies(Private),Thane,,,",pentacle.systems@gmail.com,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,solomongaddam1994@gmail.com,x3eChandrashekhar.kotian@mol-log.com,Chandrashekhar.kotian@mol-log.com,",
Amaju Secure Sure Pvt Ltd.,Companies(Private),Thane,"Tulip Plaza CHS, Block G, Sector 13, Kharghar, Navi Mumbai, Maharashtra 410210",,"bamesh2009@gmail.com,,gautam@amajusecure.com,","19.0436358,73.0691734"
Spectrum Techno Office,Companies(Private),Thane,"3XCX+9WJ, Liberty Housing Society, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",,"accounts@spectrumworld.net,,info@specnt.com,","19.0709608,72.99718"
Home Solution,Companies(Private),Thane,,,",rinkeshgala94@gmail.com,RAKESHKV777@GMAIL.COM,krishnan.gg@gmail.com,",
ISO 9001 Software - MyEasyISO,Companies(Private),Thane,,,",kaushal@effivity.com,",
Regus - Mumbai Navi Mumbai Vashi,Companies(Private),Thane,"17 and 18, Platinum Techno Park, Bhagwan Mahaveer Road / Pranavanandji Marg Level 13, Sector 30, Vashi, Navi Mumbai, Mumbai, Maharashtra 400705",022 6121 4949,,"19.0656,72.9938251"
Greatermen India Kharghar Branch,Companies(Private),Thane,"Swarna Complex, Suite no.04,1st floor, Sector 7, Kharghar, Navi Mumbai, Maharashtra 410210",,",indochemindustries@yahoo.co.in,","19.0354902,73.0612349"
kautilya Wel Man and Fin Con,Companies(Private),Thane,,,",kautilyagennext@gmail.com,pkmrvatsyayan@gmail.com,",
Turbhe Office ERP CENTER,Companies(Private),Thane,"13-3, Turbhe Belapur Rd, MIDC Industrial Area, Sanpada, Navi Mumbai, Maharashtra 400706",,",tushar@kmsindia.in,sales@eresourceinfotech.com,","19.061557,73.0297967"
CIDCO CONCRETE PLANT,Companies(Private),Thane,,,",factory@omega-elevators.com,deepa@ultratech.in,bhatt.fibreways@gmail.com,shekhartamhane@ultratech.in,mktbom@omega-elevators.com,info.mumbai@chryso.com,info@bhattfrp.com,angshuman.roychoudhury@siemens.co,radhakrishnajha2020@gmail.com,",
Mahape office,Companies(Private),Thane,,,"t.trivedi@marcura.com,kumarc@netcoconverge.com,,",
ISHAAN ENTERPRISES,Companies(Private),Thane,,,",chansongroup@gmail.com,info@ishaangroup.com,accounts.vjnr@itpsco.in,",
Esditech Engineering company Private Limited,Companies(Private),Thane,,,",kaypiyes@gmail.com,esditechengineering385@gmail.com,",
Sohani Chemicals Private Limited,Companies(Private),Thane,,,"sanjaypatni2812@gmail.com,,hipurity@hipuritychem.co.in,aromaticandindustrialchemicals@rediffmail.com,",
AP Infra,Companies(Private),Thane,,,",support@infra.market,smcipl.co@gmail.com,smcipl@smcinfra.com,admin@peakinfra.com,x3esmcipl.acc10@gmail.com,smcipl.acc10@gmail.com,Krushiraj.infra@gmail.com,",
Aviyana Academy,Companies(Private),Thane,"Aviyana House-609, Parth Solitaire Commercial Complex, Plot No-2, Sector-9E, near D-Mart, Kalamboli, Navi Mumbai, Maharashtra 410218",087791 02007,",connect@aviyanaventures.com,","19.0435298,73.0753199"
Dev Office,Companies(Private),Thane,,,",company.secretaries@runwal.com,x3ecompany.secretaries@runwal.com,thanesales@hiranandani.net,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,solomongaddam1994@gmail.com,x3eChandrashekhar.kotian@mol-log.com,Chandrashekhar.kotian@mol-log.com,",
Fleet Office,Companies(Private),Thane,"F-R-4, 4th Floor, Korum Mall Eastern Express Highway, Shahid Mangal Pandey Rd, Samata Nagar, Thane West, Maharashtra 400606",022 4897 7991,",corporate_fmmea@fleetship.com,maritasfleet@gmail.com,info@sinastamaritime.com,FLEET-IN.DEL-MANNING@fleetship.com,viral_ind1@rediffmail.com,","19.2035083,72.9621206"
Sriji Heights,Companies(Private),Thane,,,",Sarfaraz@gmail.com,info.retail@ambit.co,madhavanganesan.indipals@gmail.com,municargo@gmail.com,",
Regus - Mumbai Navi Mumbai Vashi,Companies(Private),Thane,"17 and 18, Platinum Techno Park, Bhagwan Mahaveer Road / Pranavanandji Marg Level 13, Sector 30, Vashi, Navi Mumbai, Mumbai, Maharashtra 400705",022 6121 4949,,"19.0656,72.9938251"
Business Information Systems,Companies(Private),Thane,"B11/101, Ghodbunder Rd, Vijay Park, Kasarvadavali, Thane West, Thane, Maharashtra 400615",091675 63676,",corp@dynodesoft.com,SABER.H.SAYYED@GMAIL.COM,EMAILinfo@megasoftinfo.comOpens,dynodecorp@gmail.com,debi.sarangi682@gmail.com,info@iisecurity.in,","19.2697355,72.9640135"
Maharashtra Belapur,Companies(Private),Thane,,,",info@privi.co.in,inquiry@prasolchem.com,vinaysingh6363@gmail.com,marketing@amines.com,info@parveen.in,amines@mtnl.net.in,",
Bajaj Office,Companies(Private),Thane,,,"customerservice@bajajauto.co.in,,bagichelp@bajajallianz.co.in,x3ecustomerservice@bajajauto.co.in,legal@bajajelectricals.com,bhflwecare@bajajfinserv.in,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,solomongaddam1994@gmail.com,x3eChandrashekhar.kotian@mol-log.com,Chandrashekhar.kotian@mol-log.com,",
SAMTROD SYSTEMS,Companies(Private),Thane,,,",pentacle.systems@gmail.com,",
Professional Worldwide Logistics (India) Private Limited,Companies(Private),Thane,,,",prangach@hellmann.com,x3eprangach@hellmann.com,solomongaddam1994@gmail.com,x3eChandrashekhar.kotian@mol-log.com,Chandrashekhar.kotian@mol-log.com,",
Amaju Secure Sure Pvt Ltd.,Companies(Private),Thane,"Tulip Plaza CHS, Block G, Sector 13, Kharghar, Navi Mumbai, Maharashtra 410210",,"bamesh2009@gmail.com,,gautam@amajusecure.com,","19.0436358,73.0691734"
Spectrum Techno Office,Companies(Private),Thane,"3XCX+9WJ, Liberty Housing Society, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",,"accounts@spectrumworld.net,,info@specnt.com,sxx@spectrumworld.net,","19.0709608,72.99718"
Home Solution,Companies(Private),Thane,,,",rinkeshgala94@gmail.com,RAKESHKV777@GMAIL.COM,krishnan.gg@gmail.com,",
ISO 9001 Software - MyEasyISO,Companies(Private),Thane,,,",kaushal@effivity.com,",
"Regus - Supreme Business Park, Powai",Companies(Private),Thane,"5th floor, Wing 'B, Supreme Business Park, Supreme City Village Powai Unit no. B-501/A, Mumbai, Maharashtra 400076",022 6993 1600,,"19.1113219,72.9054612"
Corporate Office,Companies(Private),Thane,,,",corporate@runwal.com,investors@mukand.com,info@antonywaste.in,corporate@bsvgroup.com,thanesales@hiranandani.net,",
Enrich Corporate Office,Companies(Private),Thane,"Metro Station, 301/302 - Kamla Executive Park Vazir Glass Works Lane, near J. B. Nagar, Andheri (E, Mumbai, Maharashtra 400059",022 4073 8000,",enrichinfra@gmail.com,kiritcm@gmail.com,kapil.r.jain@gmail.com,ramushinde8@gmail.com,","19.1149494,72.864804"
Head office,Companies(Private),Thane,,,",corporate@runwal.com,hrd@hdfire.com,rnt.helpdesk@linkintime.co.in,info@hdfire.com,corporate@bsvgroup.com,info.india@ocs.co.uk,",
Havells Mumbai Office,Companies(Private),Thane,,,",ranchi.office@havells.com,customercare@havells.com,cmg@havells.com,x3ecustomercare@havells.com,x22customercare@havells.com,",
Corporate Office,Companies(Private),Thane,,,",corporate@runwal.com,investors@mukand.com,info@antonywaste.in,corporate@bsvgroup.com,thanesales@hiranandani.net,",
BKC Office,Companies(Private),Thane,,,",info@servehrindia.com,corporate@runwal.com,",
Raheja Corporate office,Companies(Private),Thane,,,",krsec@kraheja.com,pdani@kraheja.com,x3email@rahejauniversal.com,x3esecretarial@raheja.com,secretarial@raheja.com,marketing@rahejauniversal.com,contractors@rahejauniversal.com,mail@rahejauniversal.com,txxxxxxxxa@krahejacorp.com,info@rahejaqbe.com,careers@kraheja.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Corporate Office,Companies(Private),Thane,,,",corporate@runwal.com,investors@mukand.com,info@antonywaste.in,corporate@bsvgroup.com,thanesales@hiranandani.net,",
Office company,Companies(Private),Thane,,,"customerservice@ril.com,,mfsl@mas.co.in,compliance@1finance.co.in,",
Mumbai Office,Companies(Private),Thane,,,",info@ugamsolutions.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Office,Companies(Private),Thane,,,",x3ejhankhana.desai@kserve.co.in,supthamarketing@gmail.com,jhankhana.desai@kserve.co.in,enquiry@kserve.co.in,sales@ashidaelectronics.com,",
Tirupati Corporate Office,Companies(Private),Thane,,,",pradeep_m_001@rediffmail.com,praveenagarwal05@yahoo.co.in,info@tiruppati.com,sihi.thane@gmail.com,ashtavinayakent@rediffmail.com,",
Window Expert Industries Pvt. Ltd.,Companies(Private),Thane,"Building 1, crown 83, E, Office no. 104, 1st floor, Tagore Nagar, Vikhroli, Mumbai, Maharashtra 400083",080072 00999,",windowexpertnsk@gmail.com,info@windowexpert.in,","19.1105698,72.930116"
We Fast Office,Companies(Private),Thane,"7, Vandana Apartment, near Super Corner, Mahagiri Koliwada, Jambli Naka, Thane West, Thane, Maharashtra 400601",074983 58081,",x3esupport.client.in@borzodelivery.com,support.client.in@borzodelivery.com,","19.1936083,72.9790447"
Air India Express Commercial,Companies(Private),Thane,"3VH8+FRG, Air India Rd, Kolivery Village, Kunchi Kurve Nagar, Vakola, Santacruz East, Mumbai, Maharashtra 400029",,",CS@LALITHAAJEWELLERY.COM,cs@lalithaajewellery.com,nvkotak69@gmail.com,","19.078693,72.8645037"
Neelakanth Business Park,Companies(Private),Thane,,,",companysecretarial@zensar.com,customersupport@healthindiatpa.com,x22customersupport@healthindiatpa.com,x3ecustomersupport@healthindiatpa.com,",
PRABHAT KHABAR,Companies(Private),Thane,,,",sumit.bhattacharjee@prabhatkhabar.in,",
Telecomm Complex,Companies(Private),Thane,,,",btstelecom2019@gmail.com,arul.joseph@incablenet.net,x3egtmbasu@gmail.com,santosh@vasaicable.com,sigtel2011@gmail.com,BTSTELECOM2019@GMAIL.COM,gtmbasu@gmail.com,",
UdyogeIndia,Companies(Private),Thane,"5XP4+C9M, LBS Road, MIDC Commercial Building. Landmark - near gopalashram hotel check naka, Raheja Gardens, Thane West, Thane, Maharashtra 400082",022 2582 2013,,"19.1860989,72.9533561"
Alfa Pharma,Companies(Private),Thane,,,",ja@alpha-pharma.com,info@alfapharma.eu,jsf@alpha-pharma.com,anand.agrawal@anandagrawalcs.com,doe@alpha.in,",
AGS LIFECARE PVT. LTD,Companies(Private),Thane,"303, 3rd Floor, Brahman Vani, Pipe Road, Kurla West, Mumbai, Maharashtra 400070",097920 11493,",rakesh.shejwal@aartigroup.cominfo,shielpa.shaha@aviva.com,aftabalamsiddique2018@gmail.com,","19.0741048,72.8598187"
D D Shah Fragrances Pvt Ltd,Companies(Private),Thane,"Cambata Building, 5th floor, NE wing, 42 M Karve Marg, above EROS cinema, Churchgate, Mumbai, 400020",022 2285 0577,",finance@ddshah.com,enceearomatics@gmail.com,","19.0759105,72.7128458"
Mirae Asset Capital Markets (India) Pvt Ltd,Companies(Private),Thane,"1st Floor, Tower-4, Equinox Business Park, Lal Bahadur Shastri Marg, Ambedkar Nagar, Kurla West, Kurla, W, Mumbai, Maharashtra 400070",022 6266 1300,",cs@miraeasset.com.vn,miraeasset@miraeassetsg.com,","19.071095,72.8747073"
Shaiz Pharma,Companies(Private),Thane,,,",x3enrpharmaceutical@gmail.com,nrpharmaceutical@gmail.com,jp@akritipharma.com,sales@gemmedpharma.com,prspharmaceuticalspvtltd@yahoo.co.in,camnreddy@gmail.com,shahbazk70@gmail.com,x3ecamnreddy@gmail.com,vithaipharma@gmail.com,x3eprspharmaceuticalspvtltd@yahoo.co.in,x22prspharmaceuticalspvtltd@yahoo.co.in,x3evithaipharma@gmail.com,",
Jai Kisan,Companies(Private),Thane,,,",nxxxxj@jai-kisan.com,support@jai-kisan.com,",
