Name,Sector,City,Address,Phone,Email,Lat-Long
ICICI Bank Ltd,Banks,Kolkata,"Gurusaday Road Ballygunge,Near Mainland China Opposite Govindas Restaurant Ballygunge",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.536709,88.359713"
ICICI Bank Ltd,Banks,Kolkata,"Chowdhury Avenue Ballygunge, Ballygunge",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.5369922,88.3594728"
United Bank Of INDIA (Head Office),Banks,Kolkata,"Old Court House Street Dalhousie,Near Governors House Hemanta Basu Saran Lal Dighi BBD Bagh Kolkata Dalhousie",,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.569268,88.349223"
United Bank Of India,Banks,Kolkata,"Court House Street Kolkata GPO, Kolkata GPO",,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.577844,88.354239"
Constantia Building,Banks,Kolkata,"G9R4+HRC, Rawdon St, Mullick Bazar, Taltala, Kolkata, West Bengal 700016",033 2290 4165,",customerservices.cards@hdfcbank.com,support@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,","22.5414535,88.3544518"
Kotak Mahindra Bank,Banks,Kolkata,"15 Apeejay House Park Street, Park Street",,",x3eservice.cards@kotak.com,x3ecare@kotak.com,x3eitsecurity.bank@kotak.com,x3eservice.securities@kotak.com,service.cards@kotak.com,x3eKprime.service@kotak.com,care@kotak.com,x3ejane.doe@kotak.com,Kprime.service@kotak.com,itsecurity.bank@kotak.com,jane.doe@kotak.com,service.securities@kotak.com,nabonita.banerjee@kotak.com,","22.5542604,88.3519176"
ICICI Bank Ltd,Banks,Kolkata,"Ad 59 Salt Lake City Sector 1,Near Bidhannagar Salt Lake City Sector 1",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.591173,88.403985"
ICICI Bank Ltd,Banks,Kolkata,"Park Street,Near Chowringhee Road Park Street",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.5546684,88.3506537"
ICICI Bank Ltd,Banks,Kolkata,"Ahmed Kidwai Road Park Street, Park Street",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.5567996,88.3551233"
SBI Customer Service Point,Banks,Kolkata,"BagdobA Sonarpur, Sonarpur",,",Customercare@sbi.co.in,customercare@sbi.co.in,x22contactcentre@sbi.co.in,customercare@sbicard.com,x3econtactcentre@sbi.co.in,sanjeevani.hr@sbi.co.in,x3esanjeevani.hr@sbi.co.in,x3ecustomercare@sbicard.com,contactcentre@sbi.co.in,agmcustomer.lhokol@sbi.co.in,","22.5230748,88.4682911"
Utkarsh Small Finance Bank,Banks,Kolkata,"Bidhan Nagar,Near Bidhan Nagar Post Office Water Tank No3 Salt Lake City Sector Bidhan Nagar",,",geetika@utkarsh.bank,nodal.officer@utkarsh.bank,pno@utkarsh.bank,tauseef.khan@utkarsh.bank,x3ecustomercare@utkarsh.bank,x3ecustomercare@aubank.in,x3enodal.officer@utkarsh.bank,customercare@utkarsh.bank,communications@utkarsh.bank,customercare@aubank.in,","22.591609,88.40902"
Standard Chartered Bank,Banks,Kolkata,"Shakespeare Sarani Park Circus, Park Circus",,"Atul.Ahuja@sc.com,x3eHead.Service@sc.com,,Principal.NodalOfficer@sc.com.The,SudhirKant.Patnaik@sc.com,customer.care@sc.com,customercare.business@sc.com,Head.Service@sc.com,Priority.Banking@sc.com,card.services@sc.com,","22.5451176,88.3530788"
Bank Of India Staff Training College,Banks,Kolkata,"1, Iron Side Rd, Ballygunge Park, Ballygunge, Kolkata, West Bengal 700019",1800 22 0229,"boi.starconnect@bankofindia.com,,x3eboi.starconnect@bankofindia.com,training@iibf.org.in,","22.5310605,88.3633804"
Standard Chartered Bank,Banks,Kolkata,"Cf 347 Salt Lake City Sector 1,Near Sector Salt Lake City Sector 1",,"Atul.Ahuja@sc.com,x3eHead.Service@sc.com,,Principal.NodalOfficer@sc.com.The,SudhirKant.Patnaik@sc.com,customer.care@sc.com,customercare.business@sc.com,Head.Service@sc.com,Priority.Banking@sc.com,card.services@sc.com,","22.6357675,88.4382682"
Somriddhi Digital Pvt. Ltd.,Banks,Kolkata,"Street no 676, Biswa Bangla Sarani EcoSuite Business Tower, 5th Floor, unit, 0507, Sector II, Newtown, New Town, West Bengal 700156",088209 01144,"info@somriddhidigital.com,,","22.6219564,88.4530569"
Federal Bank Ltd (Regional Office),Banks,Kolkata,"West Range-Elgin, West Range Elgin",,",x3ecreditcards@federalbank.co.in,u003e_ktmr@federalbank.co.in,kkdr@federalbank.co.in,support@federalbank.co.in,x3enridiv@federalbank.co.in,ktmr@federalbank.co.in,x3econtact@federalbank.co.in,x3esupport@federalbank.co.in,u003ecalg@federalbank.co.in,nrisupport@federalbank.co.in,nridiv@federalbank.co.in,contact@federalbank.co.in,mobilesupport@federalbank.co.in,x3emobilesupport@federalbank.co.in,x22support@federalbank.co.in,calg@federalbank.co.in,creditcards@federalbank.co.in,","22.636028,88.378449"
ICICI Bank Ltd,Banks,Kolkata,"B T Road Sinthee,Near Rabindra Bharati University Sinthee",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.575,88.349"
Union Bank Of India,Banks,Kolkata,"India Exchange Place Kolkata Gpo, Kolkata Gpo",,",x3ecustomer.service@unionbankph.com,customerservice@www.unionbankng.com,x3ecustomerservice@www.unionbankng.com,x3ecustomercare@unionbankofindia.com,customer.service@unionbankph.com,x3ecgo@unionbankofindia.com,customercare@unionbankofindia.com,x22customercare@unionbankofindia.com,dyrh.kolkata@unionbankofindia.bank,x22customer.service@unionbankph.com,cgo@unionbankofindia.com,","22.6310178,88.4221233"
Canara Bank,Banks,Kolkata,"Bankim Chandra Road Dum Dum, Dum Dum",,"x3ehodbshelpdesk@canarabank.com,,horeconhelpdesk@canarabank.com,x3ehoreconhelpdesk@canarabank.com,hodbshelpdesk@canarabank.com,nriserviceidmum@canarabank.com,cb8005@canarabank.com,rtgs@canarabank.com,hocss1@canarabank.com,neft@canarabank.com,","22.589787,88.422179"
Karnataka Bank Ltd,Banks,Kolkata,"Salt Lake City Sector 2, Salt Lake City Sector 2",,",mangalore.ro@ktkbank.com,x3eatmcell@ktkbank.com,kolkata.ro@ktkbank.com,atmcell@ktkbank.com,","22.5004272,88.3838346"
Sbi E-Corner,Banks,Kolkata,"Garfa Main Road Haltu, Haltu",,",x3ehrms@sbi.co.in,customercare@sbi.co.in,x22contactcentre@sbi.co.in,x3econtactcentre@sbi.co.in,sanjeevani.hr@sbi.co.in,x3esanjeevani.hr@sbi.co.in,hrms@sbi.co.in,contactcentre@sbi.co.in,agmcustomer.lhokol@sbi.co.in,","22.516109,88.32384"
Standard Chartered Bank,Banks,Kolkata,"Nalini Ranjan Avenue New Alipore, New Alipore",,"Atul.Ahuja@sc.com,x3eHead.Service@sc.com,,Principal.NodalOfficer@sc.com.The,SudhirKant.Patnaik@sc.com,customer.care@sc.com,customercare.business@sc.com,Head.Service@sc.com,Priority.Banking@sc.com,card.services@sc.com,","22.5801766,88.3609332"
State Bank Of India,Banks,Kolkata,"Mahatma Gandhi Road Burrabazar, Burrabazar",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.5434459,88.371715"
Federal Bank Ltd,Banks,Kolkata,"Darga Road Circus Avenue, Circus Avenue",,",x3ecreditcards@federalbank.co.in,u003e_ktmr@federalbank.co.in,x3enridiv@federalbank.co.in,ktmr@federalbank.co.in,support@jupiter.money,help@getonecard.app,x3econtact@federalbank.co.in,u003ecalg@federalbank.co.in,help@fi.care,x3emobilesupport@federalbank.co.in,nridiv@federalbank.co.in,contact@federalbank.co.in,mobilesupport@federalbank.co.in,calg@federalbank.co.in,creditcards@federalbank.co.in,","22.597678,88.40718"
IDBI Bank,Banks,Kolkata,"Bidhan Nagar Ad Block, Bidhan Nagar Ad Block",,"infocppc@sbp.co.in,,x3ecustomercare@idbi.co.in,ranjan.saha@idbi.co,customercare@idbi.co.in,gk.jana@idbi.co.in,rahul.nawkar@idbi.co.in,idbicards@idbi.co.in,","22.549341,88.349147"
State Bank Of India,Banks,Kolkata,"Middleton Row Park Street, Park Street",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.634573,88.3780903"
IDBI Bank,Banks,Kolkata,"B T Road Baranagar,Near Sinthi More Baranagar",,"infocppc@sbp.co.in,,x3ecustomercare@idbi.co.in,ranjan.saha@idbi.co,customercare@idbi.co.in,gk.jana@idbi.co.in,rahul.nawkar@idbi.co.in,idbicards@idbi.co.in,","22.5757444,88.4330468"
Bank Of Baroda,Banks,Kolkata,"Salt Lake City Sector 5,Near College More Gen Next Salt Lake Salt Lake City Sector 5",,"cs.ho@bankofbaroda.com,,sercal@bankofbaroda.com,x3ezm.mgz@bankofbaroda.com,ngm.ops.ho@bankofbaroda.com,zm.rajkot@bankofbaroda.com,x3ebarodaconnect@bankofbaroda.com,x3eBOI.CallCentre@bankofindia.co.in,barodaconnect@bankofbaroda.com,x3ezm.bojz@bankofbaroda.com,x3egm.ops.ho@bankofbaroda.com,zm.bojz@bankofbaroda.com,zm.mgz@bankofbaroda.com,BOI.CallCentre@bankofindia.co.in,zoeast@bankofbaroda.com,rogkol@bankofbaroda.com,zm.ez@bankofbaroda.com,x3ezm.rajkot@bankofbaroda.com,gm.ops.ho@bankofbaroda.com,","22.5745078,88.410368"
State Bank Of India,Banks,Kolkata,"291 Sector 3 Purbachal, Purbachal",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.5475005,88.3504311"
State Bank Of India (Head Office),Banks,Kolkata,"BLOCK B, 8TH Floor, Samriddhi Bhavan, 1, Strand Rd, B.B.D. Bagh, Kolkata, West Bengal 700001",033 2243 6531,",gm.customer@sbi.co.in,agmcustomer.lhoahm@sbi.co.in,customercare@sbi.co.in,chairman@sbi.co.in,md.cr@sbi.co.in,inb.cinb@sbi.co.in,contactcentre@sbi.co.in,mdcbg@sbi.co.in,agmcustomer.lhokol@sbi.co.in,","22.5691609,88.3402463"
Bandhan Bank (Head Office),Banks,Kolkata,"Floor 11, Adventz Infinity, BN 5, Street Number 18, BN Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",033 6609 0909,",cms.bokolkata@rbi.org.in,pno@axisbank.com,x3eSecretary.Karthikeyan@bankofindia.co.in,Secretary.Karthikeyan@bankofindia.co.in,saltlaksectorV.branch@bandhanbank.com,ch.centralkolkata@bandhanbank.com,x3epno@axisbank.com,customercare@bandhanbank.com,ch.patna@bandhanbank.com,ch.delhi@bandhanbank.com,x3esujoy.roy@bandhanbank.com,ed1@mahabank.co.in,sujoy.roy@bandhanbank.com,x22customercare@bandhanbank.com,x3ecustomercare@bandhanbank.com,x3eed1@mahabank.co.in,","22.5799957,88.4331907"
HDFC Bank,Banks,Kolkata,"Salt Lake City Sector 5,Near Asyst Park Webel More Bidhan Nagar Salt Lake City Sector 5",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.56296886,88.38969847"
United Bank Of INDIA (Head Office),Banks,Kolkata,"Old Court House Street Dalhousie,Near Governors House Hemanta Basu Saran Lal Dighi BBD Bagh Kolkata Dalhousie",,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.564755,88.389071"
United Bank Of India,Banks,Kolkata,"Court House Street Kolkata GPO, Kolkata GPO",,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.5639183,88.3914634"
Axis Bank Ltd,Banks,Kolkata,"Gariahat Road Gariahat,Near Golpark Gariahat",,",u003ecustomer.service@axisbank.com,customer.service@axisbank.com,Corporate.Ib@axisbank.com,merchant.helpdesk@axisbank.com,x3emerchant.helpdesk@axisbank.com,creditcards@axisbank.com,nodal.officer@axisbank.com,x3enodal.officer@axisbank.com,loans@axisbank.com,merchant.services@axisbank.com,axisbank.com_merchant.services@axisbank.com,x3eCorporate.Ib@axisbank.com,","22.5648552,88.3891809"
Axis Bank Ltd,Banks,Kolkata,"Santoshpur,Near Survey ParkOpposite Kishore Bharati Stadium Santoshpur",,",u003ecustomer.service@axisbank.com,customer.service@axisbank.com,Corporate.Ib@axisbank.com,merchant.helpdesk@axisbank.com,x3emerchant.helpdesk@axisbank.com,creditcards@axisbank.com,nodal.officer@axisbank.com,x3enodal.officer@axisbank.com,loans@axisbank.com,merchant.services@axisbank.com,axisbank.com_merchant.services@axisbank.com,x3eCorporate.Ib@axisbank.com,","22.5656914,88.3891626"
Kotak Mahindra Bank,Banks,Kolkata,"15 Apeejay House Park Street, Park Street",,",x3eservice.cards@kotak.com,x3ecare@kotak.com,x3eitsecurity.bank@kotak.com,x3eservice.securities@kotak.com,service.cards@kotak.com,x3eKprime.service@kotak.com,care@kotak.com,x3ejane.doe@kotak.com,Kprime.service@kotak.com,itsecurity.bank@kotak.com,jane.doe@kotak.com,service.securities@kotak.com,nabonita.banerjee@kotak.com,","22.567167,88.389353"
ICICI Bank Ltd,Banks,Kolkata,"Chowdhury Avenue Ballygunge, Ballygunge",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.565785,88.3932871"
ICICI Bank Ltd,Banks,Kolkata,"Gurusaday Road Ballygunge,Near Mainland China Opposite Govindas Restaurant Ballygunge",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.566632,88.392781"
ICICI Bank Ltd,Banks,Kolkata,"Circular Road Ballygunge, Ballygunge",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.56678,88.3927616"
Axis Bank Ltd,Banks,Kolkata,"Salt Lake City Sector 1,Near B D Market Salt Lake City Sector 1",,",u003ecustomer.service@axisbank.com,customer.service@axisbank.com,Corporate.Ib@axisbank.com,merchant.helpdesk@axisbank.com,x3emerchant.helpdesk@axisbank.com,creditcards@axisbank.com,nodal.officer@axisbank.com,x3enodal.officer@axisbank.com,loans@axisbank.com,merchant.services@axisbank.com,axisbank.com_merchant.services@axisbank.com,x3eCorporate.Ib@axisbank.com,","22.5654827,88.3945235"
Standard Chartered Bank,Banks,Kolkata,"Cf 347 Salt Lake City Sector 1,Near Sector Salt Lake City Sector 1",,"Atul.Ahuja@sc.com,x3eHead.Service@sc.com,,Principal.NodalOfficer@sc.com.The,SudhirKant.Patnaik@sc.com,customer.care@sc.com,customercare.business@sc.com,Head.Service@sc.com,Priority.Banking@sc.com,card.services@sc.com,","22.564107,88.395256"
Citibank,Banks,Kolkata,"Chowringhee Road Midleton Row,Near Jevandeep Midleton Row",,",Affidavitedelivery@citi.com,head.customercare@citi.com,x3ehead.customercare@citi.com,rohit.bagri@citi.com,citibankrno@citi.com,x3eAffidavitedelivery@citi.com,er@citi.com,","22.568481,88.389425"
HDFC Bank (Regional Office),Banks,Kolkata,"Shakespeare Sarani Midleton Row,Beside Nightangle Hospital Midleton Row",,",customerservices.cards@hdfcbank.com,support@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,","22.564234,88.39559"
DBS Bank Ltd,Banks,Kolkata,"Russell Street Midleton Row, Midleton Row",,",customercareindia@dbs.com,ruchikasharma@dbs.com,u003ecustomercareindia@dbs.com,arijitmaitra@dbs.com,","22.5638392,88.3959116"
State Bank Of India (E-Corner),Banks,Kolkata,"Barasat, Barasat",,",x3ehrms@sbi.co.in,customercare@sbi.co.in,sanjeevani.hr@sbi.co.in,gbu@sbi.co.in,hrms@sbi.co.in,x3esanjeevani.hr@sbi.co.in,contactcentre@sbi.co.in,gm.gbu@sbi.co.in,agmcustomer.lhokol@sbi.co.in,","22.563936,88.39593"
HDFC Bank,Banks,Kolkata,"Lala Lajpat Rai Sarani,Near Minto Park Lala Lajpat Rai Sarani",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.568734,88.3913"
ICICI Bank Ltd,Banks,Kolkata,"Ahmed Kidwai Road Park Street, Park Street",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.6214299,88.4309519"
ICICI Bank Ltd,Banks,Kolkata,"Park Street,Near Chowringhee Road Park Street",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.602903,88.375676"
The Royal Bank Of Scotland (Customer Care),Banks,Kolkata,,,",x3eJohn.Smith@bankofscotland.co.uk,John.Smith@bankofscotland.co.uk,John.Smith@rbs.co.uk,headcardservice@rblbank.com,x3eJohn.Smith@rbs.co.uk,","22.4632839,88.3794337"
Punjab National Bank,Banks,Kolkata,"Raja R L Mitra Road Beliaghata, Beliaghata",,"corporatecare@pnb.com.ph,,bo0089@pnb.co.in,tfckolkata@pnb.co.in,pnbcreditcards@pnb.com.ph,cokolkataeast@pnb.co.in,bo0207@pnb.co.in,bo0090@pnb.co.in,care@pnb.co.in,x3ecare@pnb.co.in,md@pnb.co.in,x3emd@pnb.co.in,customercare@pnb.com.ph,fgmochd@pnb.co,","22.5565884,88.3544701"
State Bank Of India,Banks,Kolkata,"Beliaghata Main Road Beliaghata, Beliaghata",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.586851,88.395256"
Punjab National Bank,Banks,Kolkata,"Beliaghata, Beliaghata",,"corporatecare@pnb.com.ph,,bo0089@pnb.co.in,tfckolkata@pnb.co.in,pnbcreditcards@pnb.com.ph,cokolkataeast@pnb.co.in,bo0207@pnb.co.in,bo0090@pnb.co.in,care@pnb.co.in,x3ecare@pnb.co.in,md@pnb.co.in,x3emd@pnb.co.in,customercare@pnb.com.ph,fgmochd@pnb.co,","22.5094785,88.3714214"
Bank Of Baroda,Banks,Kolkata,"City Road Beliaghata, Beliaghata",,"cs.ho@bankofbaroda.com,,sercal@bankofbaroda.com,x3ezm.mgz@bankofbaroda.com,ngm.ops.ho@bankofbaroda.com,zm.rajkot@bankofbaroda.com,x3ebarodaconnect@bankofbaroda.com,x3eBOI.CallCentre@bankofindia.co.in,barodaconnect@bankofbaroda.com,x3ezm.bojz@bankofbaroda.com,x3egm.ops.ho@bankofbaroda.com,zm.bojz@bankofbaroda.com,zm.mgz@bankofbaroda.com,BOI.CallCentre@bankofindia.co.in,zoeast@bankofbaroda.com,rogkol@bankofbaroda.com,zm.ez@bankofbaroda.com,x3ezm.rajkot@bankofbaroda.com,gm.ops.ho@bankofbaroda.com,","22.5166623,88.4024321"
Union Bank Of India,Banks,Kolkata,"Lal Mitra Road Beliaghata, Beliaghata",,",x3ecustomer.service@unionbankph.com,customerservice@www.unionbankng.com,x3ecustomerservice@www.unionbankng.com,x3ecustomercare@unionbankofindia.com,customer.service@unionbankph.com,x3ecgo@unionbankofindia.com,customercare@unionbankofindia.com,x22customercare@unionbankofindia.com,dyrh.kolkata@unionbankofindia.bank,x22customer.service@unionbankph.com,cgo@unionbankofindia.com,","22.572009,88.3508465"
HDFC Bank,Banks,Kolkata,"Lal Mitra Road Beliaghata, Beliaghata",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.542697,88.355881"
West Bangal State Co Operative Bank LTD,Banks,Kolkata,"(Near Pantaloons) Beliaghata, Beliaghata",,",bm.behala@wbstcb.com,","22.440067,88.432896"
Bandhan Bank,Banks,Kolkata,"Naskar Road Beliaghata, Beliaghata",,",cms.bokolkata@rbi.org.in,pno@axisbank.com,newtown.branch@bandhanbank.com,Secretary.Karthikeyan@bankofindia.co.in,x3eSecretary.Karthikeyan@bankofindia.co.in,saltlaksectorV.branch@bandhanbank.com,x3epno@axisbank.com,customercare@bandhanbank.com,ch.delhi@bandhanbank.com,NewTown2.branch@bandhanbank.com,ed1@mahabank.co.in,x3esujoy.roy@bandhanbank.com,sujoy.roy@bandhanbank.com,x22customercare@bandhanbank.com,x3ecustomercare@bandhanbank.com,x3eed1@mahabank.co.in,","22.551602,88.350677"
