Name,Sector,City,Address,Phone,Email,Lat-Long
The Fitness Zone,Gym,Kolkata,"BRS Three Kankurgachi,Near Galaxy 67 Hotel Near HUDCO Kankurgachi",7947077871.0,,"22.590431111111,88.395950277778"
School Of Fitness & Personality Development,Gym,Kolkata,"Selimpur Road-Dhakuria,Backside Of Khosla Electric Selimpur Road Dhakuria",9606296539.0,,"22.505306,88.368465972222"
Forza Fitness,Gym,Kolkata,"14/3, North Road, Poddar Nagar, Jadavpur, Kolkata, West Bengal 700032",074777 14200,,"22.4973448,88.3645628"
Slim N Fit Gym,Gym,Kolkata,"Road Lala Lajpat Rai Sarani,Besides Bhowanipore College Lala Lajpat Rai Sarani",,"info@slimntrim.co.in,,","22.5382345,88.3528693"
Hindustan Club Ltd,Gym,Kolkata,"4, G9Q4+892 Lansdown Tower, 1, Sarat Bose Rd, Near Minto park, Sreepally, Bhowanipore, Kolkata, West Bengal 700020",033 4017 5555,",info@jodhpurclub.com,admin@hindusthanclub.com,darjeelinggymkhanaclub1909@yahoo.com,","22.5383386,88.3522694"
Edge Fitness,Gym,Kolkata,"AB 425 Keshtopur,Near 206 Footbridge Opposite 206 Foot Bridge Kestopur Keshtopur",,"contact@edgefitnessgym.com,,krishna@edgefitnessgym.com,edgeforfitness@gmail.com,","22.593097222222,88.430788888889"
Fit Wit Alpha,Gym,Kolkata,"Ukhila Paikpara 209, Netaji Subhash Chandra Bose Road Ramchandrapur, Narendrapur, Rajpur Sonarpur, West Bengal 700103",070034 56625,",usalphaomega.combatsports@gmail.comCall,","22.4362132,88.3970409"
Muscle Up Gym,Gym,Kolkata,"Salt Lake City Sector 1,Near Swimming Pool Middle Of 1st Avenue and 2nd Avanue Salt Lake City Sector 1",,"nmuscleupgym19@gmail.com,,muscleupgym19@gmail.com,","22.5938392,88.4198718"
The Fitness Arena,Gym,Kolkata,"4, 2, SN Banerjee Road, Esplanade, Dharmatala, Sodepur, Kolkata, West Bengal 700120",,",waytofitnessgym@gmail.com,","22.7629952,88.364428"
The Pep Fitness,Gym,Kolkata,"59, Balaji Tower, KN Sen Rd, New Ballygunge, Kasba, Kolkata, West Bengal 700042",087777 25122,"tapas_dikpati@yahoo.in,,pepfitness.kasba@gmail.com,","22.5197216,88.3745177"
Rave Fitness Studio,Gym,Kolkata,"220, Acharya Jagdish Chandra Bose Rd, Elgin, Kolkata, West Bengal 700017",033 4004 2500,",contact@ravefitnessstudio.com,","22.5417609,88.3571031"
Rayan's Muscle Unit,Gym,Kolkata,"Nagar Road Ultadanga Main Road,Near Muchibajar Bus Stop Muchibazar Yuba Binda Ultadanga Main Road",,",rajdippatra623@gmail.com,","22.5944951,88.383831"
VLCC Willow Towers,Gym,Kolkata,"Biren Roy  Road Behala Chowrasta,Near Players Corner Behala Chowrasta",,",kolkata.wt@vlccwellness.com,","22.486988888889,88.313677777778"
Fit N Fine,Gym,Kolkata,"Salt Lake City Sector 1,Near PNB Crossing Salt Lake City Sector 1",,",fitnfineinfo@gmail.com,nurain_khurshid2009@rediffmail.com,","22.5883917,88.4082403"
Legion Fitness Studio,Gym,Kolkata,"13/6 Maharaja Nanda Kumar Road (S) kol - 700036 Near Baranagar Ramakrishna mission High school, Baranagar, West Bengal 700036",080174 72871,,"22.6348892,88.3680752"
Vfa Gym,Gym,Kolkata,"167A, Vivekananda Rd, near paul dhaba, Manicktala, Azad Hind Bag, Machuabazar, Kolkata, West Bengal 700006",098306 16358,,"22.585508,88.3701218"
Energizer Fitness Centre,Gym,Kolkata,"350, Rajarhat Main Rd, Kalipark, Bablatala, Newtown, Kolkata, West Bengal 700136",090513 07559,",sales@acmefitness.com,","22.6355926,88.4516017"
The Pilates Studio,Gym,Kolkata,"2nd Floor, Swarn Building, 44/6, Hazra Rd, Ballygunge, Kolkata, West Bengal 700019",098995 57223,"thepilatesstudiodelhi@gmail.com,,thepilatesstudioenq@gmail.com,thepilatesstudiokolkata@gmail.com,","22.5252184,88.3564269"
Bnb Fitness Solutions (Pgdfm Certified Trainer Bijoy Sarkar),Gym,Kolkata,"36/C, Kalimuddin Sarkar Ln, Kulia, Beleghata, Kolkata, West Bengal 700010",099031 13555,,"22.5629043,88.391148"
Gladiator Fitness Studio,Gym,Kolkata,"1/7, Kali Bari Ln, Jadavpur, Kolkata, West Bengal 700032",033 2414 4418,,"22.4939265,88.3669267"
Dynamic Fitness,Gym,Kolkata,"P 131 Parnasree Pally,Near Agomoni Community House Parnasree Pally",,",contact@ravefitnessstudio.com,","22.505583,88.3061545"
Fast Fitness Health Club,Gym,Kolkata,"68 Bhupen roy road, James long sarani, beside national gems school, Kolkata, West Bengal 700034",098312 34454,,"22.4915239,88.3155051"
Taton's Bodywork Gym,Gym,Kolkata,"59/60 Bagmari Road,, 1st Floor of Bagmari Progati Sangha, Near Ultadanga Hudco Police Quarter Bus Stop, BRS 3, Kolkata, West Bengal 700054",070037 98676,,"22.5901617,88.3929788"
Danger Dance Academy,Gym,Kolkata,"Narendra Nagar Narendra Nagar,L9 Bus Stand Narendra Nagar",,",jyotidas8820@gmail.com,","22.6565827,88.3773519"
Fitness Code,Gym,Kolkata,"Anwar Shah Road Jodhpur Park,Beside South City Mall Jodhpur Park",,",fitnesscode@yahoo.com,","22.5022458,88.363878"
Physiomax,Gym,Kolkata,"Salt Lake Sector 2 Bidhan Nagar,Near Karunamoyee Wipro Circle Bidhan Nagar",,",physiomax@live.com,Copyright@physiomaxgym.com,","22.5831126,88.4287618"
Gold's Gym,Gym,Kolkata,"B T Road Sukchar,Near Sodepur Girja More Sukchar",,"WeCare@GoldsGym.in,,sodepur.kolkata@goldsgym.in,","22.7078411,88.3739235"
The Soleus Gym,Gym,Kolkata,"BD 203, Kamal Park Rd, Rabindrapally, Kestopur, Kolkata, West Bengal 700101",090071 19119,",gymthesoleus@yahoo.co.in,","22.6027455,88.4235783"
Physiomax,Gym,Kolkata,"Jessore Road Dum Dum,Near Nagerbazaar More Clive House Dum Dum",,",physiomax@live.com,Copyright@physiomaxgym.com,","22.634313888889,88.416288888889"
Gld's Gym,Gym,Kolkata,"Salt Lake City-bidhan Nagar,Near City Centre 1 Salt Lake City bidhan Nagar",,"WeCare@GoldsGym.in,,sodepur.kolkata@goldsgym.in,","22.589817,88.408803"
Rush Fitness,Gym,Kolkata,"144, Remount Rd, opp. to Toni and Guy Salon, Majherhat, Alipore, Kolkata, West Bengal 700027",098307 73100,",hr@rushfitness.co.in,nhr@rushfitness.co.in,","22.5244877,88.315157"
Rush Fitness,Gym,Kolkata,"144, Remount Rd, opp. to Toni and Guy Salon, Majherhat, Alipore, Kolkata, West Bengal 700027",098307 73100,",hr@rushfitness.co.in,nhr@rushfitness.co.in,","22.5244877,88.315157"
Goal Evolution Fitness,Gym,Kolkata,"First floor,8/3-A, Hati Bagan Rd, Hatibagan Rd N, Paddapukur, Beniapukur, Kolkata, West Bengal 700014",098361 13535,,"22.5509105,88.3683497"
Amplified Fitness Centre,Gym,Kolkata,"63/1/2B, Sarat Bose Rd, opp. Motor Vehicles, Ballygunge, Kolkata, West Bengal 700025",098301 37403,"info@amplifiedfitnesscentre.com,,afcsaratboseroad@gmail.com,","22.5293963,88.3498412"
Fitness Magnifico,Gym,Kolkata,"15, Bangur Ave, next to Florence's Flower Shop, Block B, Block A, Lake Town, Kolkata, West Bengal 700055",089100 77433,,"22.6078553,88.4079267"
A & M Arena,Gym,Kolkata,"P-348, 3RD FLOOR, CIT Rd, beside PANTALOONS, Scheme VI-M, Kankurgachi, Kolkata, West Bengal 700054",081007 25420,,"22.5745506,88.3869616"
Asian Fitness,Gym,Kolkata,"Ruby, 33, RR Plot Main Rd, near Rail Vihar, Anandapur, East Kolkata Twp, Kolkata, West Bengal 700107",084209 26009,",asianfitness0@gmail.com,asianfitnesskolkata@gmail.com,","22.5109735,88.4043121"
Kick Fitness Gym,Gym,Kolkata,"Park Street Circus Avenue,Near Park Sweet Circus Avenue",,",kickfitnessgym@gmail.com,","22.5443111,88.3646344"
Urbanfit,Gym,Kolkata,"AE-140, Rabindra Pally Market, Rabindrapally, Kestopur, Kolkata, West Bengal 700101",033 7962 5592,"feedback@urbanfit.in,,","22.6010756,88.4258725"
Soumen Fitness Zone,Gym,Kolkata,"S S Township Sarsuna,Near Sarsuna College Sarsuna",,",soumendas.dev@gmail.com,","22.4801907,88.2839112"
Yogam,Gym,Kolkata,"Andromeda, DD-30, 7th Floor, Bidhannagar, Kolkata, West Bengal 700064",085848 41111,",yogamfitness@gmail.com,info@phoenixgym.in,","22.5897755,88.4062478"
Anytime Fitness,Gym,Kolkata,"Salt Lake City Sector 1,Opposite To Balle Balle Dhaba Near Iis Hospital Salt Lake City Sector 1",,",memberexperience@anytimefitness.in,John.Smith@anytimefitness.com,x3eJohn.Smith@anytimefitness.com,","22.589852,88.408752"
Amplified Fitness Centre,Gym,Kolkata,"63/1/2B, Sarat Bose Rd, opp. Motor Vehicles, Ballygunge, Kolkata, West Bengal 700025",098301 37403,"info@amplifiedfitnesscentre.com,,afcsaratboseroad@gmail.com,","22.5293963,88.3498412"
Anytime Fitness,Gym,Kolkata,"New Town,Near City Centre 2 New Town",,",memberexperience@anytimefitness.in,John.Smith@anytimefitness.com,x3eJohn.Smith@anytimefitness.com,","22.623697,88.442656"
Anytime Fitness,Gym,Kolkata,"Sarat Bose Road,Opposite Sarat Bose Road",,",memberexperience@anytimefitness.in,John.Smith@anytimefitness.com,x3eJohn.Smith@anytimefitness.com,","22.517303,88.3532583"
One2One Fitness,Gym,Kolkata,"57/1c, Topsia Rd, near Jin Masjid, Topsia, Kolkata, West Bengal 700046",096745 80826,",JohnSmith@one2one-fitness.co.uk,","22.5334553,88.3855522"
The Fitnes,Gym,Kolkata,"Beharilal Ghosh Road Ariadaha,Near Palki Car Decora Building Ariadaha",,"manish.singh@fitness-world.in,,waytofitnessgym@gmail.com,","22.667222222222,88.376388888889"
Crossfit360,Gym,Kolkata,"46, Motilal Gupta Rd, opposite Mirchi Restaurant, Sakher Bazar, Barisha, Kolkata, West Bengal 700008",096743 08769,",contact@ravefitnessstudio.com,","22.4814906,88.3163794"
Gold's Gym,Gym,Kolkata,"Jessore Road Bangur Avenue,Near HP Petrol Pump Bangur Avenue",,"WeCare@GoldsGym.in,,sodepur.kolkata@goldsgym.in,","22.6080893,88.4104082"
Snap Fitness,Gym,Kolkata,"5, (Dover Lane, Junction, Ramani Chatterjee Rd, Dover Terrace, Ballygunge, Kolkata, West Bengal 700029",098741 44166,",saltlake@gethingyms.com,","22.520599,88.3603499"
Jdfc Fitness Centre,Gym,Kolkata,"Banerjee Road Shibachal,Birati Shibachal",,",tlgkolkata@thelittlegym.in,","22.6634537,88.4234512"
Gold's Gym,Gym,Kolkata,"V I P Road Baguiati,Near Big Bazar Above KFC Building Raghunathpur Bus Stop Baguiati",,"WeCare@GoldsGym.in,,sodepur.kolkata@goldsgym.in,","22.6180993,88.4325955"
Gold's Gym,Gym,Kolkata,"Banerjee Road Belgharia, Belgharia",,"WeCare@GoldsGym.in,,sodepur.kolkata@goldsgym.in,","22.6625931,88.3947967"
National Multi Gym,Gym,Kolkata,"13/1, Majherpara - Roypara Rd, Noapara, Hatiara, Rajarhat, Kolkata, West Bengal 700157",098365 86606,",bodylinesports@gmail.com,","22.6153224,88.4437195"
Kings Gym,Gym,Kolkata,"63 R.N. Avenue, Opposite Rathindra Cinema Hall, Ground Floor, Kolkata, West Bengal 700110",098305 87251,",sodepur.kolkata@goldsgym.in,","22.7017517,88.3797503"
360 Degree Sports,Gym,Kolkata,"Jadavpur,Beside Senco Gold Showroom Jadavpur",,",u003e360degreesports@gmail.com,360degreesports@gmail.com,","22.4890197,88.3674022"
Way to Fitness,Gym,Kolkata,"Shova Bazar Beadon Street,Near Girish Park Metro Station Beadon Street",,",bodylinesports@gmail.com,waytofitnessgym@gmail.com,","22.5919072,88.3639229"
Fitness Booster Studio,Gym,Kolkata,"Sodepur,Beside Trends Mall Sodepur",,",contact@ravefitnessstudio.com,","22.7025,88.373333333333"
GRIT FITNESS,Gym,Kolkata,"5+ years in business Â· 174, Chittaranjan Ave",Open â‹… Closes 11â€¯pm Â· 033 4602 2555,",gritfitnesskolkata@gmail.com,ngritfitnesskolkata@gmail.com,","22.582025,88.3592951"
LIFE THE FITNESS STUDIO,Gym,Kolkata,"5+ years in business Â· 36, 21, Chandra Nath Roy Rd",Open â‹… Closes 11â€¯pm Â· 085840 88349,",info@onelifefitness.in,onelifefitness786@gmail.com,","22.5309906,88.3819225"
Skulpt Gym,Gym,Kolkata,"7+ years in business Â· 5th Floor, 57, Jawaharlal Nehru Rd",Open â‹… Closes 10â€¯pm Â· 033 4071 6035,",frontdesk@skulpt.in,","22.5418444,88.3454036"
ABSolute Fitness GYM - Kolkata,Gym,Kolkata,"5+ years in business Â· Prantik Palli 205 1A, Bosepukur Purba Para Road",Open â‹… Closes 9:45â€¯pm Â· 087770 80798,,"22.4991924,88.3254161"
Anytime Fitness,Gym,Kolkata,"3+ years in business Â· 138, 6th Flr, Subh Sri, Rash Behari Ave",Open 24 hours Â· 098301 15665,",memberexperience@anytimefitness.in,John.Smith@anytimefitness.com,x3eJohn.Smith@anytimefitness.com,","22.5608945,88.3035825"
Iron Addict Gym2,Gym,Kolkata,"3+ years in business Â· 39, Kustia Rd",Open â‹… Closes 11:30â€¯pm Â· 070035 11514,,"22.5305466,88.3765223"
ROAR FITNESS,Gym,Kolkata,"3+ years in business Â· 83A, Elliot Rd, above IBRAH BANQUET",Open â‹… Closes 11:30â€¯pm Â· 074395 23009,",jane@roar-fitness.com,clients@roar-fitness.com,u003eclients@roar-fitness.com,athershafi1@gmail.com,","22.5513616,88.357739"
Karma Fitness Studio,Gym,Kolkata,"15+ years in business Â· P-23, Raja Basanta Roy Rd",Open â‹… Closes 10â€¯pm Â· 033 4060 3006,",karmafitnesslakeavenue@gmail.com,karmafitness@gmail.com,nkarmafitness@gmail.com,","22.5127147,88.346137"
Oxy Gym,Gym,Kolkata,"4th and 5th floor, Archade Building, 25 B, Chandni Chowk St",Open â‹… Closes 10:30â€¯pm Â· 098313 63981,",baigferoze@gmail.com,","22.5658311,88.3527472"
Kick Fitness Gym 3,Gym,Kolkata,"5+ years in business Â· 4B, Little Russel St",Open â‹… Closes 11â€¯pm Â· 033 4602 0502,,"22.5476519,88.3483044"
Fitness Addiction,Gym,Kolkata,"P-252, 3RD FLOOR, CIT Rd, above IDBI BANK",Open â‹… Closes 10:30â€¯pm Â· 089816 47118,,"22.5725463,88.3884802"
PERFORMYX GYM & FITNESS STUDIO,Gym,Kolkata,"5th Floor, Swami Swarupananda's Ashram, P-348, Kabi Sukanta Sarani, beside Pantaloons",Open â‹… Closes 10â€¯pm Â· 098316 82029,,"22.5745445,88.3869721"
The Calcutta Fitness Studio Plus Park Circus,Gym,Kolkata,"14, Syed Amir Ali Ave",Open â‹… Closes 11:30â€¯pm,",hr.tcfchainofgyms@gmail.com,","22.541707,88.3628081"
Iron Armour Fitness Studio,Gym,Kolkata,"1st Floor, 79, Vivekananda Rd",Open â‹… Closes 11â€¯pm Â· 078902 32914,,"22.5862642,88.3620978"
STARMARK FITNESS STUDIO PRIVATE LIMITED,Gym,Kolkata,"3+ years in business Â· City High, FIRST FLOOR, 85, Prince Anwar Shah Rd, near Navina Cinema Hall",Open â‹… Closes 12:30â€¯am Â· 098311 30003,",info@starmarkfitnessstudio.com,","22.4934293,88.3445384"
Zest Fitness Studio,Gym,Kolkata,"7+ years in business Â· 71, Karaya Rd",Open â‹… Closes 8â€¯pm,",baptistvinit11@gmail.com,zestfitnessstudio2022@gmail.com,","22.5408307,88.3456046"
Moksha Gym,Gym,Kolkata,"3+ years in business Â· ICICI Bank, 28/ 3A, Convent Rd",Open â‹… Closes 10â€¯pm Â· 082406 96885,",mokshagym786@gmail.com,fahmsha@rediffmail.com,","22.5606086,88.3661892"
Stark Fitness Studio,Gym,Kolkata,"5+ years in business Â· B-77, Sammilani Park Near- Bengal Ambuja 1no. Gate/ Near Highland Park",Open â‹… Closes 10â€¯pm Â· 081009 14446,",contact@starkfitnessstudio.co.in,","22.4655495,88.3849359"
Rush Fitness Studio,Gym,Kolkata,"7+ years in business Â· 144, Remount Rd, opp. to Toni and Guy Salon",Open â‹… Closes 10â€¯pm Â· 098307 73100,",hr@rushfitness.co.in,payal@hul.net.in,nhr@rushfitness.co.in,","22.5244828,88.315157"
Rave Fitness Studio,Gym,Kolkata,"7+ years in business Â· 220, Acharya Jagdish Chandra Bose Rd",Open â‹… Closes 10â€¯pm Â· 033 4004 2500,",contact@ravefitnessstudio.com,","22.541756,88.3571031"
Friction Gym,Gym,Kolkata,"3+ years in business Â· 88 Shyama Prasad Mukherjee Road Landmark: Above Central Bank of India To The Left of Bhowanipore P. S, next to Ashutosh College, opposite Chittaranjan seva sadan",Open â‹… Closes 12â€¯am Â· 082729 89608,"u003erahulsinha18jan@gmail.com,,rahulsinha18jan@gmail.com,soumencfit@gmail.com,","22.5151594,88.3317801"
Amplified Fitness Centre,Gym,Kolkata,"7+ years in business Â· 63/1/2B, Sarat Bose Rd, opp. Motor Vehicles",Open 24 hours Â· 098301 37403,",afcsaratboseroad@gmail.com,","22.5293914,88.3498412"
Asian Fitness,Gym,Kolkata,"7+ years in business Â· Ruby, 33, RR Plot Main Rd, near Rail Vihar",Open â‹… Closes 9:30â€¯pm Â· 084209 26009,",asianfitness0@gmail.com,asianfitnesskolkata@gmail.com,","22.5109686,88.4043121"
Forza Fitness,Gym,Kolkata,"5+ years in business Â· 14/3, North Road",Open 24 hours Â· 074777 14200,",gymxfitness.studio@gmail.com,","22.4973399,88.3645628"
Sturdy Fitness - III,Gym,Kolkata,"18, 2, Vidyasagar St",Open â‹… Closes 9â€¯pm Â· 090380 61922,,"22.5808105,88.3696213"
One Life Fitness - Gym Center Near Me | Fitness Center Near Me,Gym,Kolkata,"5th Floor, Rehmatvai nursing home, 36/a, Ganesh Chandra Ave",Open â‹… Closes 10:30â€¯pm Â· 098316 24018,",info@onelifefitness.in,onelifefitness786@gmail.com,","20.1891639,70.0796281"
CROSSFIT FITNESS STUDIO | Best Gym in Garia | Fitness Center in Garia,Gym,Kolkata,"park, A/1 GARIA Dj vata, Tripura Sundari Rd",Open â‹… Closes 10:30â€¯pm Â· 062896 46116,,"22.4577406,88.3712863"
Karma - The Fitness Studio,Gym,Kolkata,"15+ years in business Â· 19, Lake Ave, near Menoka Cinema",Open â‹… Closes 10â€¯pm Â· 098301 22334,",karmafitnesslakeavenue@gmail.com,karmafitness@gmail.com,nkarmafitness@gmail.com,","22.5127147,88.346137"
Muscle Up Gym,Gym,Kolkata,"3+ years in business Â· DB-17, First Floor",Open â‹… Closes 10â€¯pm Â· 086177 77413,"nmuscleupgym19@gmail.com,,muscleupgym19@gmail.com,","18.4760628,73.9007086"
Kick Fitness Gym,Gym,Kolkata,"7+ years in business Â· 3rd floor, 82, Mother Teresa Sarani",Open â‹… Closes 10â€¯pm Â· 090380 13485,",kickfitnessgym@gmail.com,","18.4760628,73.9007086"
Road To Fitness,Gym,Kolkata,"5+ years in business Â· 70, Beck Bagan Row 1st Floor Opposite Quest Mall (Gate",Open â‹… Closes 12â€¯am Â· 033 4603 6800,",bodylinesports@gmail.com,contact@ravefitnessstudio.com,","22.5379435,88.3631816"
Muscle Up Gym,Gym,Kolkata,5+ years in business Â· IB - 20,Open â‹… Closes 10â€¯pm Â· 086177 77413,"nmuscleupgym19@gmail.com,,muscleupgym19@gmail.com,","22.5939304,88.3826725"
Muscle Arena Gym,Gym,Kolkata,"Momina House, 1W, Sapgachi 1st Ln",Open â‹… Closes 10:30â€¯pm Â· 098832 24867,",TheMuscleArenaGym@gmail.com,u003eTheMuscleArenaGym@gmail.com,","22.5316272,88.3869982"
Body Basic Gym (G.C.AVENUE),Gym,Kolkata,"5+ years in business Â· P-15, Ganesh Chandra Ave",Open â‹… Closes 11â€¯pm Â· 098303 22509,",kajalkumar.dutta@gmail.com,typeindia.com@gmail.com,sunriseipr@gmail.com,macsheair@gmail.com,","22.5656696,88.3553424"
The Fitness Factory,Gym,Kolkata,"7+ years in business Â· 9th floor, About Reliance Digital & Reliance Trends, TFF The Fitness Factory, 26, Gariahat Rd",Open â‹… Closes 10â€¯pm Â· 074398 61142,,"22.5172517,88.2680768"
"Cult Park Street - Gyms in Park Street Area, Kolkata",Gym,Kolkata,"3+ years in business Â· 3rd Floor Bangur Bfl estate east gate, 31, Jawaharlal Nehru Rd",Open â‹… Closes 10â€¯pm,",hello@cultfit.com,hello@cult.fit,x3ehello@cult.fit,","22.5539264,88.3486336"
Fitness Xpress Gym 2 | Best Gym in Golf Green |,Gym,Kolkata,"5+ years in business Â· Ground Floor, 60/123, H.P, Haripada Dutta Ln, near Old Better High School Shooting Bari",Open â‹… Closes 10:30â€¯pm Â· 078902 85711,,"22.49862,88.3528331"
